Org Code,SCHOOL,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL,Source,Year
01370605,Holyoke - Wm J Dean Vocational Technical High,0,0,0,0,0,0,0,0,0,0,122,93,92,96,0,403,student_enrollment_2015,2015
04530005,Holyoke Community Charter - Holyoke Community Charter School,0,79,86,79,86,82,57,73,93,69,0,0,0,0,0,704,student_enrollment_2015,2015
01380505,Hopedale - Hopedale Jr Sr High,0,0,0,0,0,0,0,0,90,95,90,90,82,86,0,533,student_enrollment_2015,2015
01380010,Hopedale - Memorial,0,66,87,83,85,90,98,91,0,0,0,0,0,0,0,600,student_enrollment_2015,2015
01380003,Hopedale - Park Street School,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,student_enrollment_2015,2015
01390005,Hopkinton - Center,0,216,227,0,0,0,0,0,0,0,0,0,0,0,0,443,student_enrollment_2015,2015
01390010,Hopkinton - Elmwood,0,0,0,241,224,0,0,0,0,0,0,0,0,0,0,465,student_enrollment_2015,2015
01390015,Hopkinton - Hopkins Elementary School,0,0,0,0,0,274,265,0,0,0,0,0,0,0,0,539,student_enrollment_2015,2015
01390505,Hopkinton - Hopkinton High,0,0,0,0,0,0,0,0,0,0,266,268,293,293,2,1122,student_enrollment_2015,2015
01390305,Hopkinton - Hopkinton Middle School,0,0,0,0,0,0,0,307,271,267,0,0,0,0,0,845,student_enrollment_2015,2015
01390003,Hopkinton - Hopkinton Pre-School,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,student_enrollment_2015,2015
01410030,Hudson - C A Farley,12,78,113,108,103,98,0,0,0,0,0,0,0,0,0,512,student_enrollment_2015,2015
01410410,Hudson - David J. Quinn Middle School,0,0,0,0,0,0,228,212,243,0,0,0,0,0,0,683,student_enrollment_2015,2015
01410015,Hudson - Forest Avenue Elementary,0,56,56,66,73,63,0,0,0,0,0,0,0,0,0,314,student_enrollment_2015,2015
01410505,Hudson - Hudson High,88,0,0,0,0,0,0,0,0,234,207,171,208,179,0,1087,student_enrollment_2015,2015
01410007,Hudson - Mulready Elementary,8,46,57,57,51,61,0,0,0,0,0,0,0,0,0,280,student_enrollment_2015,2015
01420505,Hull - Hull High,0,0,0,0,0,0,0,0,0,0,66,85,91,100,0,342,student_enrollment_2015,2015
01420015,Hull - Lillian M Jacobs,45,57,74,65,63,68,71,0,0,0,0,0,0,0,0,443,student_enrollment_2015,2015
01420305,Hull - Memorial Middle,0,0,0,0,0,0,0,79,85,85,0,0,0,0,0,249,student_enrollment_2015,2015
04350305,Innovation Academy Charter - Innovation Academy Charter School,0,0,0,0,0,0,105,100,100,100,111,100,82,68,0,766,student_enrollment_2015,2015
01440505,Ipswich - Ipswich High,0,0,0,0,0,0,0,0,0,0,124,160,132,152,2,570,student_enrollment_2015,2015
01440305,Ipswich - Ipswich Middle School,0,0,0,0,0,0,0,169,165,148,0,0,0,0,0,482,student_enrollment_2015,2015
01440007,Ipswich - Paul F Doyon Memorial,25,55,65,62,75,66,85,0,0,0,0,0,0,0,0,433,student_enrollment_2015,2015
01440015,Ipswich - Winthrop,22,52,64,63,78,69,85,0,0,0,0,0,0,0,0,433,student_enrollment_2015,2015
06900510,King Philip - King Philip Middle School,0,0,0,0,0,0,0,0,420,373,0,0,0,0,0,793,student_enrollment_2015,2015
06900505,King Philip - King Philip Regional High,0,0,0,0,0,0,0,0,0,0,328,326,365,275,13,1307,student_enrollment_2015,2015
01450005,Kingston - Kingston Elementary,0,129,141,146,0,0,0,0,0,0,0,0,0,0,0,416,student_enrollment_2015,2015
01450020,Kingston - Kingston Intermediate,0,0,0,0,136,160,172,172,0,0,0,0,0,0,0,640,student_enrollment_2015,2015
04630205,KIPP Academy Boston Charter School (District) - KIPP Academy Boston Charter School,0,72,0,0,0,0,72,72,72,0,0,0,0,0,0,288,student_enrollment_2015,2015
04290010,KIPP Academy Lynn Charter - KIPP Academy Lynn Charter School,0,0,0,0,0,0,120,121,120,95,112,114,84,85,0,851,student_enrollment_2015,2015
01480005,Lanesborough - Lanesborough Elementary,22,16,29,28,32,19,33,37,0,0,0,0,0,0,0,216,student_enrollment_2015,2015
01490015,Lawrence - Alexander B Bruce,0,0,0,0,87,98,84,93,84,93,0,0,0,0,0,539,student_enrollment_2015,2015
01490017,Lawrence - Arlington Middle School,0,0,0,0,0,0,118,138,134,130,0,0,0,0,0,520,student_enrollment_2015,2015
01490530,Lawrence - Business Management & Finance High School,0,0,0,0,0,0,0,0,0,0,147,101,134,108,0,490,student_enrollment_2015,2015
01490009,Lawrence - Community Day Arlington,40,81,138,136,121,126,0,0,0,0,0,0,0,0,0,642,student_enrollment_2015,2015
01490053,Lawrence - Edward F. Parthum,0,64,137,144,120,139,0,0,0,0,0,0,0,0,0,604,student_enrollment_2015,2015
01490080,Lawrence - Emily G Wetherbee,0,62,82,85,76,85,74,87,82,74,0,0,0,0,0,707,student_enrollment_2015,2015
01490040,Lawrence - Francis M Leahy,0,110,103,75,68,99,98,0,0,0,0,0,0,0,0,553,student_enrollment_2015,2015
01490525,Lawrence - Frost Middle School,0,0,0,0,0,0,113,134,123,118,0,0,0,0,0,488,student_enrollment_2015,2015
01490022,Lawrence - Gerard A. Guilmette,0,0,145,122,128,145,0,0,0,0,0,0,0,0,0,540,student_enrollment_2015,2015
01490025,Lawrence - Guilmette Middle School,0,0,0,0,0,0,138,118,133,126,0,0,0,0,0,515,student_enrollment_2015,2015
01490531,Lawrence - Health & Human Services High School,0,0,0,0,0,0,0,0,0,0,161,115,118,126,0,520,student_enrollment_2015,2015
01490536,Lawrence - High School Learning Center,0,0,0,0,0,0,0,0,0,0,16,32,65,80,0,193,student_enrollment_2015,2015
01490532,Lawrence - Humanities & Leadership Development High School,0,0,0,0,0,0,0,0,0,0,175,143,130,130,6,584,student_enrollment_2015,2015
01490534,Lawrence - International High School,0,0,0,0,0,0,0,0,0,0,127,149,101,113,0,490,student_enrollment_2015,2015
01490020,Lawrence - James F Hennessey,97,112,96,83,0,0,0,0,0,0,0,0,0,0,0,388,student_enrollment_2015,2015
01490003,Lawrence - John Breen School,209,124,0,0,0,0,0,0,0,0,0,0,0,0,0,333,student_enrollment_2015,2015
01490075,Lawrence - John K Tarbox,0,0,73,77,72,59,70,0,0,0,0,0,0,0,0,351,student_enrollment_2015,2015
01490002,Lawrence - Lawlor Early Childhood Center,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,176,student_enrollment_2015,2015
01490011,Lawrence - Lawrence Family Public Academy,59,122,0,0,0,0,0,0,0,0,0,0,0,0,0,181,student_enrollment_2015,2015
01490533,"Lawrence - Math, Science & Technology High School",0,0,0,0,0,0,0,0,0,0,161,135,110,119,0,525,student_enrollment_2015,2015
01490048,Lawrence - Oliver Partnership School,0,0,93,97,107,98,94,0,0,0,0,0,0,0,0,489,student_enrollment_2015,2015
01490027,Lawrence - Parthum Middle School,0,0,0,0,0,0,138,109,135,151,0,0,0,0,0,533,student_enrollment_2015,2015
01490535,Lawrence - Performing & Fine Arts High School,0,0,0,0,0,0,0,0,0,0,123,151,131,122,10,537,student_enrollment_2015,2015
01490540,Lawrence - Phoenix Academy Lawrence,0,0,0,0,0,0,0,0,0,0,96,33,42,14,0,185,student_enrollment_2015,2015
01490018,Lawrence - Robert Frost,0,98,123,136,118,114,0,0,0,0,0,0,0,0,0,589,student_enrollment_2015,2015
01490001,Lawrence - Rollins Early Childhood Center,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,187,student_enrollment_2015,2015
01490537,Lawrence - School for Exceptional Studies,0,0,5,17,10,15,16,20,12,19,20,30,15,15,6,200,student_enrollment_2015,2015
01490004,Lawrence - South Lawrence East Elementary School,0,0,144,149,136,144,0,0,0,0,0,0,0,0,0,573,student_enrollment_2015,2015
01490016,Lawrence - South Lawrence East Middle School,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,159,student_enrollment_2015,2015
01490085,Lawrence - Spark Academy,0,0,0,0,0,0,155,152,128,0,0,0,0,0,0,435,student_enrollment_2015,2015
01490090,Lawrence - UP Academy Leonard Middle School,0,0,0,0,0,0,0,100,117,114,0,0,0,0,0,331,student_enrollment_2015,2015
01490049,Lawrence - UP Academy Oliver Middle School,0,0,0,0,0,0,0,105,126,101,0,0,0,0,0,332,student_enrollment_2015,2015
04540205,Lawrence Family Development Charter - Lawrence Family Development Charter School,0,165,82,79,61,56,59,56,62,58,0,0,0,0,0,678,student_enrollment_2015,2015
01500025,Lee - Lee Elementary,18,41,45,39,46,50,51,58,0,0,0,0,0,0,0,348,student_enrollment_2015,2015
01500505,Lee - Lee Middle/High School,0,0,0,0,0,0,0,0,51,51,54,63,66,50,0,335,student_enrollment_2015,2015
01510505,Leicester - Leicester High,0,0,0,0,0,0,0,0,0,0,116,104,107,106,0,433,student_enrollment_2015,2015
01510005,Leicester - Leicester Memorial Elementary,0,0,0,0,129,110,158,0,0,0,0,0,0,0,0,397,student_enrollment_2015,2015
01510015,Leicester - Leicester Middle,0,0,0,0,0,0,0,112,137,133,0,0,0,0,0,382,student_enrollment_2015,2015
01510010,Leicester - Leicester Primary School,69,98,118,108,0,0,0,0,0,0,0,0,0,0,0,393,student_enrollment_2015,2015
01520505,Lenox - Lenox Memorial High,0,0,0,0,0,0,0,59,61,49,64,64,44,64,1,406,student_enrollment_2015,2015
01520015,Lenox - Morris,21,40,48,49,53,54,57,0,0,0,0,0,0,0,0,322,student_enrollment_2015,2015
01530003,Leominster - Bennett,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,student_enrollment_2015,2015
01530605,Leominster - Center For Technical Education Innovation,0,0,0,0,0,0,0,0,0,0,361,136,132,122,0,751,student_enrollment_2015,2015
01530007,Leominster - Fall Brook,0,81,118,125,116,114,103,0,0,0,0,0,0,0,0,657,student_enrollment_2015,2015
01530025,Leominster - Johnny Appleseed,0,93,107,124,129,120,132,0,0,0,0,0,0,0,0,705,student_enrollment_2015,2015
01530515,Leominster - Leominster Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,23,student_enrollment_2015,2015
01530505,Leominster - Leominster High School,0,0,0,0,0,0,0,0,0,0,196,295,274,301,0,1066,student_enrollment_2015,2015
01530005,Leominster - Lincoln School,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,student_enrollment_2015,2015
01530030,Leominster - Northwest,0,48,143,116,123,105,142,0,0,0,0,0,0,0,0,677,student_enrollment_2015,2015
01530040,Leominster - Priest Street,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,153,student_enrollment_2015,2015
01530045,Leominster - Samoset School,0,0,0,0,0,0,0,152,158,168,0,0,0,0,0,478,student_enrollment_2015,2015
01530320,Leominster - Sky View Middle School,0,0,0,0,0,0,0,313,284,270,0,0,0,0,0,867,student_enrollment_2015,2015
01530010,Leominster - Southeast School,0,115,87,77,102,96,107,0,0,0,0,0,0,0,0,584,student_enrollment_2015,2015
01540005,Leverett - Leverett Elementary,18,20,15,14,18,17,14,17,0,0,0,0,0,0,0,133,student_enrollment_2015,2015
01550008,Lexington - Bowman,0,87,83,110,98,92,103,0,0,0,0,0,0,0,0,573,student_enrollment_2015,2015
01550006,Lexington - Bridge,0,90,88,97,99,101,112,0,0,0,0,0,0,0,0,587,student_enrollment_2015,2015
01550015,Lexington - Fiske,0,71,88,84,69,97,85,0,0,0,0,0,0,0,0,494,student_enrollment_2015,2015
01550030,Lexington - Harrington,0,60,79,69,75,81,82,0,0,0,0,0,0,0,0,446,student_enrollment_2015,2015
01550305,Lexington - Jonas Clarke Middle,0,0,0,0,0,0,0,250,280,294,0,0,0,0,0,824,student_enrollment_2015,2015
01550010,Lexington - Joseph Estabrook,0,65,82,77,77,101,95,0,0,0,0,0,0,0,0,497,student_enrollment_2015,2015
01550001,Lexington - Lexington Children's Place,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,student_enrollment_2015,2015
01550505,Lexington - Lexington High,0,0,0,0,0,0,0,0,0,0,555,518,531,489,0,2093,student_enrollment_2015,2015
01550035,Lexington - Maria Hastings,0,58,66,79,66,80,78,0,0,0,0,0,0,0,0,427,student_enrollment_2015,2015
01550310,Lexington - Wm Diamond Middle,0,0,0,0,0,0,0,258,257,277,0,0,0,0,0,792,student_enrollment_2015,2015
01570305,Lincoln - Hanscom Middle,0,0,0,0,0,54,47,45,40,47,0,0,0,0,0,233,student_enrollment_2015,2015
01570006,Lincoln - Hanscom Primary,70,68,81,73,63,0,0,0,0,0,0,0,0,0,0,355,student_enrollment_2015,2015
01570025,Lincoln - Lincoln School,63,65,75,71,68,60,69,66,64,52,0,0,0,0,0,653,student_enrollment_2015,2015
06950505,Lincoln-Sudbury - Lincoln-Sudbury Regional High,0,0,0,0,0,0,0,0,0,0,399,449,383,384,2,1617,student_enrollment_2015,2015
01580505,Littleton - Littleton High School,0,0,0,0,0,0,0,0,0,0,105,123,111,106,0,445,student_enrollment_2015,2015
01580305,Littleton - Littleton Middle School,0,0,0,0,0,0,0,123,131,112,0,0,0,0,0,366,student_enrollment_2015,2015
01580015,Littleton - Russell St Elementary,0,0,0,0,122,126,106,0,0,0,0,0,0,0,0,354,student_enrollment_2015,2015
01580005,Littleton - Shaker Lane Elementary,67,133,124,107,0,0,0,0,0,0,0,0,0,0,0,431,student_enrollment_2015,2015
01590005,Longmeadow - Blueberry Hill,0,55,97,81,97,83,90,0,0,0,0,0,0,0,0,503,student_enrollment_2015,2015
01590010,Longmeadow - Center,47,49,62,57,51,57,64,0,0,0,0,0,0,0,0,387,student_enrollment_2015,2015
01590017,Longmeadow - Glenbrook Middle,0,0,0,0,0,0,0,99,110,91,0,0,0,0,0,300,student_enrollment_2015,2015
01590505,Longmeadow - Longmeadow High,0,0,0,0,0,0,0,0,0,0,238,224,249,256,0,967,student_enrollment_2015,2015
01590305,Longmeadow - Williams Middle,0,0,0,0,0,0,0,116,138,140,0,0,0,0,0,394,student_enrollment_2015,2015
01590025,Longmeadow - Wolf Swamp Road,0,44,53,62,59,66,67,0,0,0,0,0,0,0,0,351,student_enrollment_2015,2015
01600020,Lowell - Abraham Lincoln,39,98,94,93,113,77,0,0,0,0,0,0,0,0,0,514,student_enrollment_2015,2015
01600310,Lowell - B.F.Butler Middle School,0,0,0,0,0,0,140,137,142,143,0,0,0,0,0,562,student_enrollment_2015,2015
01600090,Lowell - Bartlett Community Partnership,62,51,47,51,62,45,57,58,56,55,0,0,0,0,0,544,student_enrollment_2015,2015
01600030,Lowell - Charles W Morey,56,96,99,91,96,91,0,0,0,0,0,0,0,0,0,529,student_enrollment_2015,2015
01600080,Lowell - Charlotte M Murkland Elementary,50,100,93,87,88,96,0,0,0,0,0,0,0,0,0,514,student_enrollment_2015,2015
01600345,Lowell - Dr An Wang School,0,0,0,0,0,0,164,167,175,173,0,0,0,0,0,679,student_enrollment_2015,2015
01600002,Lowell - Dr Gertrude Bailey,28,97,99,95,96,94,0,0,0,0,0,0,0,0,0,509,student_enrollment_2015,2015
01600015,Lowell - Greenhalge,52,91,95,90,91,86,0,0,0,0,0,0,0,0,0,505,student_enrollment_2015,2015
01600330,Lowell - Henry J Robinson Middle,0,0,0,0,0,0,154,164,163,173,0,0,0,0,0,654,student_enrollment_2015,2015
01600315,Lowell - James S Daley Middle School,0,0,0,0,0,0,161,162,153,168,0,0,0,0,0,644,student_enrollment_2015,2015
01600340,Lowell - James Sullivan Middle School,0,0,0,0,0,0,151,168,157,169,0,0,0,0,0,645,student_enrollment_2015,2015
01600050,Lowell - John J Shaughnessy,27,90,96,93,94,86,0,0,0,0,0,0,0,0,0,486,student_enrollment_2015,2015
01600010,Lowell - Joseph McAvinnue,29,99,99,85,107,82,0,0,0,0,0,0,0,0,0,501,student_enrollment_2015,2015
01600360,Lowell - Kathryn P. Stoklosa Middle School,0,0,0,0,0,0,171,167,160,176,0,0,0,0,0,674,student_enrollment_2015,2015
01600085,Lowell - Laura Lee Therapeutic Day School,0,0,2,1,0,4,2,3,4,0,0,0,0,0,0,16,student_enrollment_2015,2015
01600320,Lowell - Leblanc Therapeutic Day School,0,0,0,0,0,0,0,0,0,7,6,7,7,7,0,34,student_enrollment_2015,2015
01600505,Lowell - Lowell High,0,0,0,0,0,0,0,0,0,0,889,792,687,645,21,3034,student_enrollment_2015,2015
01600027,Lowell - Moody Elementary,22,48,62,50,61,47,0,0,0,0,0,0,0,0,0,290,student_enrollment_2015,2015
01600036,Lowell - Pawtucketville Memorial,45,95,94,90,97,90,0,0,0,0,0,0,0,0,0,511,student_enrollment_2015,2015
01600040,Lowell - Peter W Reilly,0,111,122,114,117,111,0,0,0,0,0,0,0,0,0,575,student_enrollment_2015,2015
01600018,Lowell - Pyne Arts,25,47,53,46,47,47,61,67,60,62,0,0,0,0,0,515,student_enrollment_2015,2015
01600005,Lowell - Rogers Early Learning Center,81,118,90,91,0,0,0,0,0,0,0,0,0,0,0,380,student_enrollment_2015,2015
01600075,Lowell - S Christa McAuliffe Elementary,49,95,95,90,97,79,0,0,0,0,0,0,0,0,0,505,student_enrollment_2015,2015
01600055,Lowell - Washington,27,39,54,50,51,34,0,0,0,0,0,0,0,0,0,255,student_enrollment_2015,2015
35030205,Lowell Collegiate Charter School (District) - Lowell Collegiate Charter School,0,50,88,89,63,50,0,0,0,0,0,0,0,0,0,340,student_enrollment_2015,2015
04560050,Lowell Community Charter Public - Lowell Community Charter Public School,48,98,100,100,95,95,79,82,72,0,0,0,0,0,0,769,student_enrollment_2015,2015
04580505,Lowell Middlesex Academy Charter - Lowell Middlesex Academy Charter School,0,0,0,0,0,0,0,0,0,0,16,16,40,37,0,109,student_enrollment_2015,2015
01610020,Ludlow - Chapin Street Elementary School,0,0,0,177,165,0,0,0,0,0,0,0,0,0,0,342,student_enrollment_2015,2015
01610010,Ludlow - East Street Elementary School,61,156,192,0,0,0,0,0,0,0,0,0,0,0,0,409,student_enrollment_2015,2015
01610505,Ludlow - Ludlow Senior High,0,0,0,0,0,0,0,0,0,0,246,244,204,199,5,898,student_enrollment_2015,2015
01610305,Ludlow - Paul R Baird Middle,0,0,0,0,0,0,0,235,198,217,0,0,0,0,0,650,student_enrollment_2015,2015
01610023,Ludlow - Veterans Park Elementary,0,0,0,0,0,203,214,0,0,0,0,0,0,0,0,417,student_enrollment_2015,2015
01620505,Lunenburg - Lunenburg High,0,0,0,0,0,0,0,0,0,127,108,111,98,108,2,554,student_enrollment_2015,2015
01620010,Lunenburg - Lunenburg Primary School,42,111,122,119,128,0,0,0,0,0,0,0,0,0,0,522,student_enrollment_2015,2015
01620020,Lunenburg - Turkey Hill Middle,0,0,0,0,0,115,134,118,114,0,0,0,0,0,0,481,student_enrollment_2015,2015
01630016,Lynn - A Drewicz Elementary,0,88,132,81,72,75,63,0,0,0,0,0,0,0,0,511,student_enrollment_2015,2015
01630011,Lynn - Aborn,0,33,58,44,51,37,35,0,0,0,0,0,0,0,0,258,student_enrollment_2015,2015
01630405,Lynn - Breed Middle School,0,0,0,0,0,0,0,410,407,380,0,0,0,0,0,1197,student_enrollment_2015,2015
01630020,Lynn - Brickett Elementary,0,0,66,60,55,55,55,0,0,0,0,0,0,0,0,291,student_enrollment_2015,2015
01630090,Lynn - Capt William G Shoemaker,15,46,55,59,33,38,52,0,0,0,0,0,0,0,0,298,student_enrollment_2015,2015
01630505,Lynn - Classical High,0,0,0,0,0,0,0,0,0,0,508,407,410,283,3,1611,student_enrollment_2015,2015
01630035,Lynn - Cobbet Elementary,0,112,107,111,110,75,80,0,0,0,0,0,0,0,0,595,student_enrollment_2015,2015
01630045,Lynn - E J Harrington,87,97,111,105,104,66,86,0,0,0,0,0,0,0,0,656,student_enrollment_2015,2015
01630004,Lynn - Early Childhood Center,44,231,2,2,1,4,2,0,0,0,0,0,0,0,0,286,student_enrollment_2015,2015
01630095,Lynn - Edward A Sisson,0,67,80,87,76,78,66,0,0,0,0,0,0,0,0,454,student_enrollment_2015,2015
01630525,Lynn - Fecteau-Leary Junior/Senior High School,0,0,0,0,0,0,0,0,7,14,35,20,19,24,0,119,student_enrollment_2015,2015
01630055,Lynn - Hood,0,83,74,83,80,72,62,0,0,0,0,0,0,0,0,454,student_enrollment_2015,2015
01630060,Lynn - Ingalls,0,107,128,111,156,116,120,0,0,0,0,0,0,0,0,738,student_enrollment_2015,2015
01630030,Lynn - Julia F Callahan,41,62,88,83,87,78,57,0,0,0,0,0,0,0,0,496,student_enrollment_2015,2015
01630070,Lynn - Lincoln-Thomson,0,55,51,52,40,48,46,0,0,0,0,0,0,0,0,292,student_enrollment_2015,2015
01630510,Lynn - Lynn English High,0,0,0,0,0,0,0,0,0,0,506,435,349,324,2,1616,student_enrollment_2015,2015
01630605,Lynn - Lynn Vocational Technical Institute,43,0,0,0,0,0,0,0,4,2,241,220,192,131,22,855,student_enrollment_2015,2015
01630075,Lynn - Lynn Woods,0,26,22,24,26,38,32,0,0,0,0,0,0,0,0,168,student_enrollment_2015,2015
01630420,Lynn - Pickering Middle,0,0,0,0,0,0,0,210,215,222,0,0,0,0,0,647,student_enrollment_2015,2015
01630050,Lynn - Robert L Ford,0,0,116,112,115,94,89,0,0,0,0,0,0,0,0,526,student_enrollment_2015,2015
01630085,Lynn - Sewell-Anderson,8,40,50,58,39,58,44,0,0,0,0,0,0,0,0,297,student_enrollment_2015,2015
01630305,Lynn - Thurgood Marshall Mid,0,0,0,0,0,0,0,327,327,347,0,0,0,0,0,1001,student_enrollment_2015,2015
01630100,Lynn - Tracy,0,0,104,110,66,65,58,0,0,0,0,0,0,0,0,403,student_enrollment_2015,2015
01630005,Lynn - Washington Elementary School,0,71,111,91,51,69,57,0,0,0,0,0,0,0,0,450,student_enrollment_2015,2015
01630080,Lynn - William R Fallon,0,0,4,3,9,8,9,7,0,0,0,0,0,0,0,40,student_enrollment_2015,2015
01630040,Lynn - Wm P Connery,27,104,120,103,104,81,73,0,0,0,0,0,0,0,0,612,student_enrollment_2015,2015
01640010,Lynnfield - Huckleberry Hill,0,76,74,79,83,73,0,0,0,0,0,0,0,0,0,385,student_enrollment_2015,2015
01640505,Lynnfield - Lynnfield High,0,0,0,0,0,0,0,0,0,0,156,156,168,152,0,632,student_enrollment_2015,2015
01640405,Lynnfield - Lynnfield Middle School,0,0,0,0,0,0,177,190,167,193,0,0,0,0,0,727,student_enrollment_2015,2015
01640005,Lynnfield - Lynnfield Preschool,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,student_enrollment_2015,2015
01640020,Lynnfield - Summer Street,0,86,71,83,85,86,0,0,0,0,0,0,0,0,0,411,student_enrollment_2015,2015
04680505,Ma Academy for Math and Science - Ma Academy for Math and Science School,0,0,0,0,0,0,0,0,0,0,0,0,51,46,0,97,student_enrollment_2015,2015
01650003,Malden - Beebe,0,113,96,128,93,98,99,88,87,98,0,0,0,0,0,900,student_enrollment_2015,2015
01650013,Malden - Ferryway,0,104,104,117,94,100,99,100,100,89,0,0,0,0,0,907,student_enrollment_2015,2015
01650027,Malden - Forestdale,0,73,70,70,64,75,71,64,58,48,0,0,0,0,0,593,student_enrollment_2015,2015
01650047,Malden - Linden,0,98,111,108,106,105,96,97,90,90,0,0,0,0,0,901,student_enrollment_2015,2015
01650049,Malden - Malden Early Learning Center,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,student_enrollment_2015,2015
01650505,Malden - Malden High,0,0,0,0,0,0,0,0,0,0,502,441,452,474,0,1869,student_enrollment_2015,2015
01650057,Malden - Salemwood,0,145,130,131,102,116,124,95,119,115,0,0,0,0,0,1077,student_enrollment_2015,2015
06980020,Manchester Essex Regional - Essex Elementary,0,38,44,46,48,48,46,0,0,0,0,0,0,0,0,270,student_enrollment_2015,2015
06980510,Manchester Essex Regional - Manchester Essex Regional High School,0,0,0,0,0,0,0,0,0,0,101,111,115,113,0,440,student_enrollment_2015,2015
06980030,Manchester Essex Regional - Manchester Essex Regional Middle School,0,0,0,0,0,0,0,132,124,120,0,0,0,0,0,376,student_enrollment_2015,2015
06980010,Manchester Essex Regional - Manchester Memorial Elementary,19,43,64,71,68,69,87,0,0,0,0,0,0,0,0,421,student_enrollment_2015,2015
01670007,Mansfield - Everett W Robinson,0,221,249,257,0,0,0,0,0,0,0,0,0,0,0,727,student_enrollment_2015,2015
01670035,Mansfield - Harold L Qualters Middle,0,0,0,0,0,0,0,379,351,359,0,0,0,0,0,1089,student_enrollment_2015,2015
01670014,Mansfield - Jordan/Jackson Elementary,0,0,0,0,278,310,311,0,0,0,0,0,0,0,0,899,student_enrollment_2015,2015
01670505,Mansfield - Mansfield High,0,0,0,0,0,0,0,0,0,0,314,352,328,327,16,1337,student_enrollment_2015,2015
01670003,Mansfield - Roland Green School,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,student_enrollment_2015,2015
01680015,Marblehead - Elbridge Gerry,0,68,76,0,0,0,0,0,0,0,0,0,0,0,0,144,student_enrollment_2015,2015
01680020,Marblehead - Glover,58,66,73,92,79,0,0,0,0,0,0,0,0,0,0,368,student_enrollment_2015,2015
01680010,Marblehead - L H Coffin,0,0,0,90,83,0,0,0,0,0,0,0,0,0,0,173,student_enrollment_2015,2015
01680005,Marblehead - Malcolm L Bell,0,75,73,92,83,0,0,0,0,0,0,0,0,0,1,324,student_enrollment_2015,2015
01680505,Marblehead - Marblehead High,0,0,0,0,0,0,0,0,0,0,251,265,266,242,1,1025,student_enrollment_2015,2015
01680300,Marblehead - Marblehead Veterans Middle School,0,0,0,0,0,0,0,0,246,265,0,0,0,0,0,511,student_enrollment_2015,2015
01680016,Marblehead - Village School,0,0,0,0,0,231,225,244,0,0,0,0,0,0,0,700,student_enrollment_2015,2015
04640305,Marblehead Community Charter Public - Marblehead Community Charter Public School,0,0,0,0,0,46,49,48,40,47,0,0,0,0,0,230,student_enrollment_2015,2015
01690005,Marion - Sippican,24,45,54,64,55,61,76,65,0,0,0,0,0,0,0,444,student_enrollment_2015,2015
01700045,Marlborough - 1 LT Charles W. Whitcomb School,0,0,0,0,0,0,357,302,317,349,0,0,0,0,0,1325,student_enrollment_2015,2015
01700030,Marlborough - Charles Jaworek School,0,151,165,139,137,147,0,0,0,0,0,0,0,0,0,739,student_enrollment_2015,2015
01700006,Marlborough - Early Childhood Center,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,student_enrollment_2015,2015
01700008,Marlborough - Francis J Kane,0,126,121,147,125,114,0,0,0,0,0,0,0,0,0,633,student_enrollment_2015,2015
01700505,Marlborough - Marlborough High,0,0,0,0,0,0,0,0,0,0,297,257,248,270,13,1085,student_enrollment_2015,2015
01700025,Marlborough - Richer,0,119,121,115,111,132,0,0,0,0,0,0,0,0,0,598,student_enrollment_2015,2015
01710015,Marshfield - Daniel Webster,76,46,49,66,43,58,68,0,0,0,0,0,0,0,0,406,student_enrollment_2015,2015
01710005,Marshfield - Eames Way School,0,27,33,37,47,46,48,0,0,0,0,0,0,0,0,238,student_enrollment_2015,2015
01710310,Marshfield - Furnace Brook Middle,0,0,0,0,0,0,0,328,348,346,0,0,0,0,0,1022,student_enrollment_2015,2015
01710020,Marshfield - Gov Edward Winslow,0,45,65,89,64,80,80,0,0,0,0,0,0,0,0,423,student_enrollment_2015,2015
01710505,Marshfield - Marshfield High,0,0,0,0,0,0,0,0,0,0,364,327,324,308,0,1323,student_enrollment_2015,2015
01710025,Marshfield - Martinson Elementary,53,65,69,71,60,74,94,0,0,0,0,0,0,0,0,486,student_enrollment_2015,2015
01710010,Marshfield - South River,0,61,53,69,56,66,64,0,0,0,0,0,0,0,0,369,student_enrollment_2015,2015
07000505,Martha's Vineyard - Martha's Vineyard Regional High,0,0,0,0,0,0,0,0,0,0,178,183,163,157,6,687,student_enrollment_2015,2015
