Org Code,SCHOOL,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Source,Year
01740305,Maynard - Fowler School,2.7,1.9,7.4,84.2,0.0,0.0,3.8,52.3,47.7,student_raceeth_2011,2011
01740010,Maynard - Green Meadow,1.3,3.0,8.3,84.8,0.0,0.0,2.5,50.2,49.8,student_raceeth_2011,2011
01740505,Maynard - Maynard High,1.9,1.0,9.4,86.4,0.0,0.0,1.3,49.7,50.3,student_raceeth_2011,2011
01750005,Medfield - Dale Street,0.4,4.0,1.1,91.6,0.0,0.7,2.2,48.9,51.1,student_raceeth_2011,2011
01750505,Medfield - Medfield Senior High,0.3,2.6,1.1,95.4,0.0,0.0,0.6,49.7,50.3,student_raceeth_2011,2011
01750003,Medfield - Memorial School,0.7,1.9,1.0,93.5,0.0,0.0,2.9,49.0,51.0,student_raceeth_2011,2011
01750007,Medfield - Ralph Wheelock School,1.0,4.4,1.5,90.0,0.2,0.0,2.9,51.5,48.5,student_raceeth_2011,2011
01750305,Medfield - Thomas Blake Middle,0.3,3.3,2.1,92.5,0.0,0.0,1.8,50.8,49.2,student_raceeth_2011,2011
01760130,Medford - Brooks School,10.8,5.6,5.6,73.5,0.0,0.3,4.1,52.6,47.4,student_raceeth_2011,2011
01760140,Medford - Christopher Columbus,16.8,8.2,16.2,54.0,0.0,0.0,4.9,51.3,48.7,student_raceeth_2011,2011
01760510,Medford - Curtis-Tufts,20.0,0.0,8.0,68.0,0.0,0.0,4.0,76.0,24.0,student_raceeth_2011,2011
01760068,Medford - John J McGlynn Elementary School,14.6,15.1,12.8,54.6,0.0,0.0,2.8,51.6,48.4,student_raceeth_2011,2011
01760320,Medford - John J. McGlynn Middle School,17.3,8.4,8.4,65.2,0.0,0.0,0.7,54.3,45.7,student_raceeth_2011,2011
01760315,Medford - Madeleine Dugger Andrews,17.3,4.4,12.7,62.9,0.4,0.0,2.2,49.6,50.4,student_raceeth_2011,2011
01760505,Medford - Medford High,18.5,8.2,9.4,62.8,0.1,0.0,1.1,48.1,51.9,student_raceeth_2011,2011
01760605,Medford - Medford Voc Tech High,7.4,0.9,6.6,84.7,0.0,0.0,0.4,54.6,45.4,student_raceeth_2011,2011
01760150,Medford - Milton Fuller Roberts,13.6,7.3,9.6,65.0,0.0,0.0,4.6,54.0,46.0,student_raceeth_2011,2011
01770010,Medway - Francis J Burke Elem,0.5,2.4,2.9,92.3,0.5,0.0,1.4,45.7,54.3,student_raceeth_2011,2011
01770013,Medway - John D Mc Govern Elem,1.9,4.7,1.4,90.8,0.3,0.0,0.8,52.4,47.6,student_raceeth_2011,2011
01770505,Medway - Medway High,0.4,1.4,2.1,95.5,0.1,0.1,0.4,50.6,49.4,student_raceeth_2011,2011
01770305,Medway - Medway Middle,1.2,1.9,1.6,94.0,0.2,0.0,1.1,48.1,51.9,student_raceeth_2011,2011
01770015,Medway - Memorial Elementary,1.0,2.4,1.7,94.0,0.2,0.0,0.7,53.4,46.6,student_raceeth_2011,2011
01780003,Melrose - Early Childhood Center,1.2,4.7,3.9,85.9,0.0,0.0,4.3,53.3,46.7,student_raceeth_2011,2011
01780017,Melrose - Herbert Clark Hoover,1.5,4.1,3.7,86.3,0.0,0.7,3.7,50.9,49.1,student_raceeth_2011,2011
01780025,Melrose - Horace Mann,4.3,3.2,4.7,83.8,0.4,0.0,3.6,47.7,52.3,student_raceeth_2011,2011
01780020,Melrose - Lincoln,8.1,6.3,3.0,76.5,0.0,0.0,6.0,58.7,41.3,student_raceeth_2011,2011
01780505,Melrose - Melrose High,6.8,3.9,2.3,82.9,0.5,2.4,1.1,48.4,51.6,student_raceeth_2011,2011
01780305,Melrose - Melrose Middle,5.4,3.6,2.5,85.4,0.0,0.0,3.1,51.7,48.3,student_raceeth_2011,2011
01780035,Melrose - Roosevelt,4.6,4.4,5.1,83.0,0.0,0.5,2.4,48.1,51.9,student_raceeth_2011,2011
01780050,Melrose - Winthrop,1.9,1.9,4.1,91.0,0.0,0.0,1.1,52.6,47.4,student_raceeth_2011,2011
07100179,Mendon-Upton - Henry P Clough,0.2,0.6,2.0,96.2,0.0,0.0,1.0,49.6,50.4,student_raceeth_2011,2011
07100001,Mendon-Upton - Memorial School,0.0,2.3,3.1,91.9,0.0,0.2,2.6,49.2,50.8,student_raceeth_2011,2011
07100015,Mendon-Upton - Miscoe Hill School,0.3,1.6,2.1,94.6,0.0,0.0,1.4,49.7,50.3,student_raceeth_2011,2011
07100510,Mendon-Upton - Nipmuc Regional High,1.3,0.8,1.2,95.3,0.4,0.3,0.7,49.4,50.6,student_raceeth_2011,2011
01810050,Methuen - Comprehensive Grammar School,1.3,3.0,25.2,68.7,0.0,0.1,1.8,53.9,46.1,student_raceeth_2011,2011
01810060,Methuen - Donald P Timony Grammar,2.5,4.9,33.4,57.2,0.4,0.0,1.5,51.9,48.1,student_raceeth_2011,2011
01810030,Methuen - Marsh Grammar School,1.4,3.2,15.5,78.8,0.2,0.1,0.8,49.5,50.5,student_raceeth_2011,2011
01810505,Methuen - Methuen High,2.3,2.2,25.6,67.1,0.4,0.1,2.3,50.2,49.8,student_raceeth_2011,2011
01810004,Methuen - Pleasant Valley School,5.7,5.7,11.4,77.1,0.0,0.0,0.0,48.6,51.4,student_raceeth_2011,2011
01810055,Methuen - Tenney Grammar School,3.5,2.4,32.7,58.8,0.4,0.1,2.2,51.7,48.3,student_raceeth_2011,2011
01820008,Middleborough - Henry B Burkland Intermed,1.8,0.9,3.8,90.4,0.5,0.0,2.6,53.4,46.6,student_raceeth_2011,2011
01820305,Middleborough - John T. Nichols Middle,2.2,1.1,3.0,90.9,0.3,0.0,2.4,54.6,45.4,student_raceeth_2011,2011
01820025,Middleborough - Mary K. Goode Elementary School,0.9,0.5,3.2,92.6,0.5,0.0,2.3,50.9,49.1,student_raceeth_2011,2011
01820011,Middleborough - Memorial Early Childhood Center,1.5,1.8,4.8,87.3,0.9,0.0,3.6,49.1,50.9,student_raceeth_2011,2011
01820505,Middleborough - Middleborough High,3.1,1.1,2.3,89.7,0.7,0.2,2.9,51.4,48.6,student_raceeth_2011,2011
01840003,Middleton - Fuller Meadow,0.2,2.9,2.6,93.0,0.0,0.0,1.3,52.6,47.4,student_raceeth_2011,2011
01840005,Middleton - Howe-Manning,0.5,4.7,2.7,91.2,0.0,0.3,0.5,49.7,50.3,student_raceeth_2011,2011
01850065,Milford - Brookside,1.7,2.8,21.2,69.9,1.3,0.0,3.2,51.9,48.1,student_raceeth_2011,2011
01850010,Milford - Memorial,1.8,2.7,22.8,69.0,1.1,0.0,2.7,51.8,48.2,student_raceeth_2011,2011
01850505,Milford - Milford High,3.0,3.7,12.8,78.8,0.9,0.3,0.6,51.1,48.9,student_raceeth_2011,2011
01850310,Milford - Milford Middle East,1.3,3.9,10.6,83.6,0.6,0.0,0.0,52.4,47.6,student_raceeth_2011,2011
01850075,Milford - Shining Star ECC,0.0,5.2,16.2,75.3,0.6,0.0,2.6,55.2,44.8,student_raceeth_2011,2011
01850305,Milford - Stacy Middle,2.7,2.0,13.5,79.7,0.9,0.3,0.8,50.1,49.9,student_raceeth_2011,2011
01850090,Milford - Woodland,1.9,3.8,14.6,74.7,3.0,0.0,1.9,50.9,49.1,student_raceeth_2011,2011
01860017,Millbury - Elmwood Street,1.1,2.0,5.8,87.4,0.0,0.0,3.7,47.6,52.4,student_raceeth_2011,2011
01860505,Millbury - Millbury Jr/Sr High,1.6,1.3,3.3,89.7,0.2,0.1,3.8,51.2,48.8,student_raceeth_2011,2011
01860025,Millbury - Raymond E. Shaw Elementary,1.1,1.1,4.9,89.7,0.5,0.0,2.7,50.4,49.6,student_raceeth_2011,2011
01870005,Millis - Clyde F Brown,0.3,2.0,1.7,94.7,0.0,0.0,1.3,53.3,46.7,student_raceeth_2011,2011
01870505,Millis - Millis High School,1.3,1.8,0.5,94.5,0.3,0.3,1.3,48.0,52.0,student_raceeth_2011,2011
01870020,Millis - Millis Middle,0.9,2.0,2.0,91.7,1.1,0.4,1.8,52.0,48.0,student_raceeth_2011,2011
01890410,Milton - Charles S Pierce Middle,19.5,4.6,4.0,68.8,0.1,0.4,2.6,48.1,51.9,student_raceeth_2011,2011
01890005,Milton - Collicot,6.6,6.1,2.8,82.6,0.2,0.0,1.7,51.6,48.4,student_raceeth_2011,2011
01890007,Milton - Cunningham School,11.2,5.7,1.1,80.6,0.0,0.0,1.5,49.3,50.7,student_raceeth_2011,2011
01890010,Milton - Glover,9.0,5.5,3.7,79.4,0.2,0.6,1.7,47.9,52.1,student_raceeth_2011,2011
01890505,Milton - Milton High,25.7,5.2,4.2,64.0,0.1,0.0,0.8,50.2,49.8,student_raceeth_2011,2011
01890020,Milton - Tucker,41.4,3.0,8.7,42.8,0.0,0.0,4.1,57.2,42.8,student_raceeth_2011,2011
08300605,Minuteman Regional Vocational Technical - Minuteman Regional High,5.2,2.1,7.1,82.6,0.3,0.0,2.6,69.0,31.0,student_raceeth_2011,2011
07170005,Mohawk Trail - Buckland-Shelburne Reg,0.5,1.5,2.0,92.4,0.0,0.0,3.6,53.3,46.7,student_raceeth_2011,2011
07170010,Mohawk Trail - Colrain Central,0.0,0.0,2.8,94.4,0.0,0.0,2.8,56.5,43.5,student_raceeth_2011,2011
07170015,Mohawk Trail - Heath Elementary,0.0,1.2,10.8,84.3,0.0,0.0,3.6,57.8,42.2,student_raceeth_2011,2011
07170505,Mohawk Trail - Mohawk Trail Reg High,1.4,1.8,3.2,91.3,0.4,0.0,1.9,48.1,51.9,student_raceeth_2011,2011
07170020,Mohawk Trail - Sanderson Academy,0.0,0.0,3.3,94.3,0.0,0.0,2.5,44.3,55.7,student_raceeth_2011,2011
01910310,Monson - Granite Valley Middle,0.6,0.6,1.9,95.5,0.0,0.0,1.3,48.5,51.5,student_raceeth_2011,2011
01910505,Monson - Monson High School,0.8,0.8,1.9,94.8,0.0,0.3,1.4,46.3,53.7,student_raceeth_2011,2011
01910025,Monson - Quarry Hill Comm,0.0,0.9,1.4,95.7,0.0,0.5,1.4,50.2,49.8,student_raceeth_2011,2011
08320605,Montachusett Regional Vocational Technical - Montachusett Reg Voc Tech,1.7,2.1,12.9,78.7,0.1,0.1,4.4,55.0,45.0,student_raceeth_2011,2011
07150505,Mount Greylock - Mt Greylock Reg High,1.7,1.2,2.5,91.4,0.2,0.0,3.2,51.8,48.2,student_raceeth_2011,2011
04700105,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,15.3,12.9,4.7,64.0,0.3,0.0,2.9,46.8,53.2,student_raceeth_2011,2011
01960010,Nahant - Johnson,0.8,2.1,3.8,92.1,0.0,0.0,1.3,51.7,48.3,student_raceeth_2011,2011
01970010,Nantucket - Cyrus Peirce,14.8,2.1,9.9,71.0,0.0,0.0,2.1,52.7,47.3,student_raceeth_2011,2011
01970005,Nantucket - Nantucket Elementary,12.9,0.8,16.1,65.0,0.2,0.2,4.9,50.0,50.0,student_raceeth_2011,2011
01970505,Nantucket - Nantucket High,13.3,2.6,10.7,72.4,0.3,0.0,0.8,53.8,46.2,student_raceeth_2011,2011
07200005,Narragansett - Baldwinville Elementary,0.0,0.6,2.3,95.3,0.6,0.6,0.6,52.0,48.0,student_raceeth_2011,2011
07200010,Narragansett - East Templeton,0.0,0.8,0.8,97.5,0.0,0.0,0.8,49.2,50.8,student_raceeth_2011,2011
07200305,Narragansett - Narragansett Middle,0.4,0.2,2.7,92.8,0.4,0.2,3.3,51.1,48.9,student_raceeth_2011,2011
07200505,Narragansett - Narragansett Reg High,0.7,0.2,2.2,93.8,0.2,0.2,2.6,47.3,52.7,student_raceeth_2011,2011
07200003,Narragansett - Phillipston Memorial,0.0,0.0,2.4,93.7,0.8,0.8,2.4,46.8,53.2,student_raceeth_2011,2011
07200020,Narragansett - Templeton Center,1.8,0.0,0.9,96.4,0.0,0.0,0.9,50.9,49.1,student_raceeth_2011,2011
07250020,Nashoba - Center School,0.0,4.0,3.0,90.0,0.0,0.5,2.5,47.8,52.2,student_raceeth_2011,2011
07250025,Nashoba - Florence Sawyer Sch,0.8,3.4,2.3,90.1,0.1,0.0,3.2,49.6,50.4,student_raceeth_2011,2011
07250310,Nashoba - Hale,0.3,3.1,3.1,88.8,0.0,0.0,4.7,49.5,50.5,student_raceeth_2011,2011
07250305,Nashoba - Luther Burbank Middle School,0.4,1.2,5.4,89.9,0.8,0.0,2.3,52.5,47.5,student_raceeth_2011,2011
07250010,Nashoba - Mary Rowlandson Elementary,2.9,2.9,4.2,87.1,0.0,0.4,2.5,52.7,47.3,student_raceeth_2011,2011
07250505,Nashoba - Nashoba Regional,1.4,2.1,2.6,91.5,0.1,0.0,2.2,54.1,45.9,student_raceeth_2011,2011
07250015,Nashoba - Pompositticut,0.3,3.9,2.8,92.7,0.0,0.0,0.3,50.3,49.7,student_raceeth_2011,2011
08520605,Nashoba Valley Regional Vocational Technical - Nashoba Valley Tech H S,1.7,0.0,5.0,91.6,0.0,0.8,1.1,56.5,43.5,student_raceeth_2011,2011
01980005,Natick - Bennett-Hemenway,1.8,6.3,0.3,91.1,0.2,0.2,0.2,55.2,44.8,student_raceeth_2011,2011
01980010,Natick - Brown,3.4,14.9,4.3,73.3,0.0,0.0,4.1,48.8,51.2,student_raceeth_2011,2011
01980305,Natick - J F Kennedy Middle Sch,2.5,8.0,2.3,82.9,0.0,0.2,4.1,53.4,46.6,student_raceeth_2011,2011
01980031,Natick - Johnson,0.4,2.4,2.4,94.4,0.0,0.0,0.4,45.2,54.8,student_raceeth_2011,2011
01980035,Natick - Lilja Elementary,1.9,2.1,3.5,87.5,0.0,0.0,5.1,51.5,48.5,student_raceeth_2011,2011
01980043,Natick - Memorial,0.2,3.0,0.7,93.2,0.0,0.0,2.8,53.3,46.7,student_raceeth_2011,2011
01980505,Natick - Natick High,3.6,4.4,3.4,86.0,0.1,0.1,2.5,53.4,46.6,student_raceeth_2011,2011
01980310,Natick - Wilson Middle,2.9,3.8,3.4,87.8,0.0,0.0,2.2,47.8,52.2,student_raceeth_2011,2011
06600305,Nauset - Nauset Reg Middle,2.5,2.4,3.4,89.8,0.4,0.4,1.1,49.7,50.3,student_raceeth_2011,2011
06600505,Nauset - Nauset Regional High,2.6,1.7,2.7,92.4,0.2,0.1,0.3,51.7,48.3,student_raceeth_2011,2011
01990005,Needham - Broadmeadow,3.1,5.9,3.8,83.0,0.2,0.0,4.1,50.3,49.7,student_raceeth_2011,2011
01990410,Needham - High Rock School,3.6,5.1,4.0,84.6,0.2,0.2,2.2,49.1,50.9,student_raceeth_2011,2011
01990035,Needham - Hillside Elementary,4.7,7.9,5.1,77.2,0.2,0.2,4.7,47.6,52.4,student_raceeth_2011,2011
01990020,Needham - John Eliot,3.7,13.9,2.9,75.3,0.0,0.2,3.9,51.8,48.2,student_raceeth_2011,2011
01990505,Needham - Needham High,2.7,5.7,2.1,87.1,0.1,0.1,2.3,49.5,50.5,student_raceeth_2011,2011
01990050,Needham - Newman Elem,2.5,6.5,5.8,83.2,0.0,0.0,2.1,54.8,45.2,student_raceeth_2011,2011
01990405,Needham - Pollard Middle,2.7,6.3,3.3,85.0,0.2,0.0,2.5,51.9,48.1,student_raceeth_2011,2011
01990040,Needham - William Mitchell,2.3,5.1,2.3,87.1,0.4,0.4,2.3,47.5,52.5,student_raceeth_2011,2011
04440205,Neighborhood House Charter (District) - Neighborhood House Charter School,54.2,3.3,17.9,20.7,0.8,0.0,3.3,50.6,49.4,student_raceeth_2011,2011
02010095,New Bedford - Abraham Lincoln,6.3,1.0,23.0,62.7,0.9,0.6,5.5,52.4,47.6,student_raceeth_2011,2011
02010063,New Bedford - Alfred J Gomes,14.5,0.8,45.7,34.0,0.6,0.6,3.7,53.7,46.3,student_raceeth_2011,2011
02010140,New Bedford - Betsey B Winslow,9.3,3.4,7.9,69.7,0.7,0.0,9.0,56.2,43.8,student_raceeth_2011,2011
02010105,New Bedford - Carlos Pacheco,16.1,0.6,46.9,31.1,0.9,0.0,4.3,53.4,46.6,student_raceeth_2011,2011
02010123,New Bedford - Casimir Pulaski,5.0,0.9,11.9,74.4,0.2,0.4,7.3,53.2,46.8,student_raceeth_2011,2011
02010010,New Bedford - Charles S Ashley,2.4,0.0,10.3,83.1,0.3,0.9,3.0,55.0,45.0,student_raceeth_2011,2011
02010015,New Bedford - Elizabeth Carter Brooks,9.7,2.3,28.8,51.0,1.2,1.2,5.8,50.2,49.8,student_raceeth_2011,2011
02010075,New Bedford - Ellen R Hathaway,14.3,0.5,28.0,44.0,1.1,0.0,12.1,51.1,48.9,student_raceeth_2011,2011
02010020,New Bedford - Elwyn G Campbell,4.5,0.4,31.7,57.3,0.4,0.8,4.9,49.2,50.8,student_raceeth_2011,2011
02010060,New Bedford - George H Dunbar,11.6,0.9,36.6,41.1,0.9,0.0,8.9,50.0,50.0,student_raceeth_2011,2011
02010078,New Bedford - Hayden/McFadden,12.1,0.7,44.5,37.0,0.7,0.7,4.3,53.0,47.0,student_raceeth_2011,2011
02010085,New Bedford - Horatio A Kempton,7.3,0.0,14.6,65.9,2.4,0.0,9.8,51.2,48.8,student_raceeth_2011,2011
02010040,New Bedford - James B Congdon,6.7,0.0,29.4,56.9,0.7,1.1,5.2,52.0,48.0,student_raceeth_2011,2011
02010130,New Bedford - Jireh Swift,4.6,0.0,8.3,82.1,0.5,0.5,4.1,50.5,49.5,student_raceeth_2011,2011
02010115,New Bedford - John Avery Parker,17.6,1.2,28.1,44.9,1.2,0.4,6.6,48.0,52.0,student_raceeth_2011,2011
02010050,New Bedford - John B Devalles,14.9,0.3,24.8,54.6,0.8,0.3,4.2,46.8,53.2,student_raceeth_2011,2011
02010070,New Bedford - John Hannigan,6.6,0.0,53.3,32.3,0.0,0.4,7.4,57.2,42.8,student_raceeth_2011,2011
02010405,New Bedford - Keith Middle School,15.0,0.7,36.0,40.0,0.7,0.2,7.5,53.8,46.2,student_raceeth_2011,2011
02010505,New Bedford - New Bedford High,15.2,1.0,23.5,49.3,1.9,0.8,8.4,51.6,48.4,student_raceeth_2011,2011
02010410,New Bedford - Normandin Middle School,6.2,0.7,19.0,67.7,0.6,0.5,5.2,51.1,48.9,student_raceeth_2011,2011
02010415,New Bedford - Roosevelt Middle School,11.5,1.1,33.4,46.3,0.5,0.6,6.5,52.8,47.2,student_raceeth_2011,2011
02010045,New Bedford - Sgt Wm H Carney Acad,21.1,2.1,26.5,41.4,1.2,0.2,7.6,53.6,46.4,student_raceeth_2011,2011
02010125,New Bedford - Thomas R Rodman,18.8,0.0,31.9,46.5,0.7,0.0,2.1,56.3,43.8,student_raceeth_2011,2011
02010510,New Bedford - Trinity Day Academy,12.5,0.0,27.5,47.5,0.0,0.0,12.5,82.5,17.5,student_raceeth_2011,2011
02010515,New Bedford - Whaling City JR./SR. High School,18.8,0.0,50.0,20.8,0.0,2.1,8.3,77.1,22.9,student_raceeth_2011,2011
02010135,New Bedford - William H Taylor,1.1,0.7,17.2,73.4,0.0,0.4,7.3,58.0,42.0,student_raceeth_2011,2011
04710405,New Leadership Charter (District) - New Leadership Charter School,59.5,0.2,35.4,4.7,0.0,0.2,0.0,43.1,56.9,student_raceeth_2011,2011
07280015,New Salem-Wendell - Swift River,0.0,2.1,0.7,94.5,0.0,0.0,2.8,49.7,50.3,student_raceeth_2011,2011
02040030,Newburyport - Edward G. Molin Elementary School,1.1,1.4,3.0,92.3,0.0,0.0,2.2,52.1,47.9,student_raceeth_2011,2011
02040005,Newburyport - Francis T Bresnahan Elem,0.8,1.3,2.1,94.0,0.6,0.0,1.3,51.7,48.3,student_raceeth_2011,2011
02040010,Newburyport - George W Brown,0.0,1.3,0.4,96.6,0.0,0.0,1.7,51.3,48.7,student_raceeth_2011,2011
02040505,Newburyport - Newburyport High,0.1,2.0,2.6,92.8,0.0,0.0,2.4,50.4,49.6,student_raceeth_2011,2011
02040305,Newburyport - Rupert A Nock Middle,0.6,1.6,2.2,92.7,0.0,0.0,2.9,52.5,47.5,student_raceeth_2011,2011
02070005,Newton - A E Angier,6.1,9.6,7.7,71.5,0.3,0.0,4.8,53.6,46.4,student_raceeth_2011,2011
02070305,Newton - Bigelow Middle,7.6,10.3,7.6,66.7,0.2,0.0,7.5,48.2,51.8,student_raceeth_2011,2011
02070015,Newton - Bowen,6.2,18.7,6.9,58.7,0.0,0.0,9.6,54.0,46.0,student_raceeth_2011,2011
02070020,Newton - C C Burr,3.1,18.7,5.4,67.5,0.0,0.0,5.4,50.6,49.4,student_raceeth_2011,2011
02070025,Newton - Cabot,5.3,9.1,6.4,75.7,0.0,0.0,3.5,56.0,44.0,student_raceeth_2011,2011
02070310,Newton - Charles E Brown Middle,4.5,18.9,5.6,66.2,0.3,0.0,4.5,49.1,50.9,student_raceeth_2011,2011
02070040,Newton - Countryside,4.6,26.9,7.6,54.1,0.4,0.0,6.4,50.1,49.9,student_raceeth_2011,2011
02070315,Newton - F A Day Middle,4.7,11.9,7.2,71.6,0.0,0.0,4.7,50.6,49.4,student_raceeth_2011,2011
02070055,Newton - Franklin,4.0,10.6,9.5,70.4,0.3,0.3,5.0,48.5,51.5,student_raceeth_2011,2011
02070075,Newton - Horace Mann,7.0,15.0,6.7,68.2,0.0,0.0,3.2,51.9,48.1,student_raceeth_2011,2011
02070120,Newton - John Ward,2.6,9.3,5.6,77.3,0.7,0.0,4.5,43.9,56.1,student_raceeth_2011,2011
02070070,Newton - Lincoln-Eliot,9.9,16.7,9.9,60.4,0.0,0.0,3.1,47.8,52.2,student_raceeth_2011,2011
02070080,Newton - Mason-Rice,0.5,10.6,3.6,77.4,0.0,0.0,7.9,52.0,48.0,student_raceeth_2011,2011
02070105,Newton - Memorial Spaulding,7.4,19.3,5.9,62.8,0.0,0.0,4.6,49.6,50.4,student_raceeth_2011,2011
02070108,Newton - Newton Early Childhood Center,3.1,14.7,9.9,70.2,0.0,0.0,2.1,61.3,38.7,student_raceeth_2011,2011
02070505,Newton - Newton North High,6.3,8.9,7.3,71.3,0.1,0.0,6.1,51.1,48.9,student_raceeth_2011,2011
02070510,Newton - Newton South High,4.9,19.6,4.4,68.2,0.1,0.0,2.9,50.6,49.4,student_raceeth_2011,2011
02070320,Newton - Oak Hill Middle,5.5,19.7,7.0,63.0,0.0,0.0,4.8,51.7,48.3,student_raceeth_2011,2011
02070100,Newton - Peirce,5.3,11.3,7.2,68.2,0.0,0.0,7.9,55.3,44.7,student_raceeth_2011,2011
02070115,Newton - Underwood,6.1,18.6,7.9,61.1,0.0,0.0,6.4,51.1,48.9,student_raceeth_2011,2011
02070125,Newton - Williams,6.7,25.5,8.7,55.7,0.0,0.0,3.4,53.4,46.6,student_raceeth_2011,2011
02070130,Newton - Zervas,3.7,13.8,4.9,71.3,0.3,0.0,6.0,47.3,52.7,student_raceeth_2011,2011
02080005,Norfolk - Freeman-Centennial,1.0,1.4,1.0,94.3,0.3,0.0,1.9,53.6,46.4,student_raceeth_2011,2011
02080015,Norfolk - H Olive Day,0.2,1.4,2.3,93.1,0.0,0.0,3.0,52.1,47.9,student_raceeth_2011,2011
09150705,Norfolk County Agricultural - Norfolk County Agr,1.7,0.0,1.7,96.5,0.2,0.0,0.0,30.6,69.4,student_raceeth_2011,2011
02090035,North Adams - Brayton,4.9,0.2,5.8,80.1,0.4,0.6,7.9,54.0,46.0,student_raceeth_2011,2011
02090505,North Adams - Drury High,2.8,0.9,5.7,86.7,0.3,0.7,2.9,50.2,49.8,student_raceeth_2011,2011
02090015,North Adams - Greylock,2.4,0.0,5.3,89.1,0.4,0.4,2.4,56.3,43.7,student_raceeth_2011,2011
02090008,North Adams - J S Sullivan,2.3,0.0,4.5,87.5,0.4,0.0,5.3,51.3,48.7,student_raceeth_2011,2011
02110018,North Andover - Annie L Sargent School,1.0,3.7,3.8,89.6,0.0,0.2,1.8,53.0,47.0,student_raceeth_2011,2011
02110001,North Andover - Atkinson,4.0,9.5,16.4,67.5,0.4,1.0,1.2,55.2,44.8,student_raceeth_2011,2011
02110010,North Andover - Franklin,0.7,11.6,2.7,82.6,0.4,1.1,0.9,49.8,50.2,student_raceeth_2011,2011
02110015,North Andover - Kittredge,1.6,7.5,3.6,85.3,0.0,0.7,1.3,48.9,51.1,student_raceeth_2011,2011
02110505,North Andover - North Andover High,1.3,6.1,5.0,86.1,0.4,0.4,0.9,50.2,49.8,student_raceeth_2011,2011
02110305,North Andover - North Andover Middle,1.7,6.9,5.4,83.8,0.3,0.5,1.5,48.8,51.2,student_raceeth_2011,2011
02110020,North Andover - Thomson,1.0,4.1,11.0,82.1,0.0,0.3,1.4,53.4,46.6,student_raceeth_2011,2011
02120005,North Attleborough - Allen Avenue,1.4,7.7,3.2,85.5,0.5,0.0,1.8,56.1,43.9,student_raceeth_2011,2011
02120007,North Attleborough - Amvet Boulevard,2.2,6.5,7.0,81.1,0.2,0.0,3.0,51.0,49.0,student_raceeth_2011,2011
02120030,North Attleborough - Community,3.6,3.9,4.5,86.1,0.0,0.0,1.8,50.0,50.0,student_raceeth_2011,2011
02120010,North Attleborough - Falls,1.4,2.5,2.8,90.1,0.4,0.0,2.8,44.0,56.0,student_raceeth_2011,2011
02120013,North Attleborough - Joseph W Martin Jr Elem,1.4,3.9,1.3,91.7,0.1,0.0,1.6,51.6,48.4,student_raceeth_2011,2011
02120505,North Attleborough - North Attleboro High,1.7,3.1,2.7,91.1,0.1,0.0,1.2,53.2,46.8,student_raceeth_2011,2011
02120020,North Attleborough - North Attleborough ELC,1.6,4.1,0.8,90.2,0.0,0.0,3.3,61.8,38.2,student_raceeth_2011,2011
02120305,North Attleborough - North Attleborough Middle,2.1,3.5,1.9,90.5,0.7,0.0,1.3,49.8,50.2,student_raceeth_2011,2011
02120015,North Attleborough - Roosevelt Avenue,0.4,4.9,3.4,90.1,0.0,0.0,1.1,49.4,50.6,student_raceeth_2011,2011
02150015,North Brookfield - North Brookfield Elem,0.6,0.0,2.4,92.8,0.3,0.0,3.9,50.0,50.0,student_raceeth_2011,2011
02150505,North Brookfield - North Brookfield High,1.1,1.1,1.9,94.6,0.0,0.0,1.1,47.9,52.1,student_raceeth_2011,2011
04740505,North Central Charter Essential (District) - North Central Charter Essential School,3.5,1.6,17.9,74.5,0.0,0.0,2.4,50.3,49.7,student_raceeth_2011,2011
07350010,North Middlesex - Ashby Elementary,1.4,0.5,1.4,95.7,0.0,0.0,0.9,46.0,54.0,student_raceeth_2011,2011
07350030,North Middlesex - Hawthorne Brook,1.3,1.2,1.0,95.4,0.3,0.3,0.5,50.4,49.6,student_raceeth_2011,2011
07350310,North Middlesex - Nissitissit Middle School,0.5,0.6,1.2,96.4,0.0,0.3,1.1,51.0,49.0,student_raceeth_2011,2011
07350505,North Middlesex - North Middlesex Reg,0.5,0.8,2.7,95.4,0.2,0.0,0.5,50.4,49.6,student_raceeth_2011,2011
07350015,North Middlesex - Peter Fitzpatrick,0.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0,25.0,student_raceeth_2011,2011
07350005,North Middlesex - Spaulding Memorial,0.0,0.8,2.7,92.6,0.4,0.0,3.5,49.9,50.1,student_raceeth_2011,2011
07350002,North Middlesex - Squannacook Early Childhood Center,0.0,3.7,0.0,91.7,0.0,0.9,3.7,65.1,34.9,student_raceeth_2011,2011
07350035,North Middlesex - Varnum Brook,0.0,1.3,2.6,92.4,0.3,0.0,3.4,48.7,51.3,student_raceeth_2011,2011
02170003,North Reading - E Ethel Little School,0.2,3.6,1.7,92.3,0.0,0.5,1.7,51.1,48.9,student_raceeth_2011,2011
02170010,North Reading - J Turner Hood,0.5,4.5,2.5,91.7,0.0,0.0,0.8,50.5,49.5,student_raceeth_2011,2011
