Org Code,Attendance Rate,Average # of days absent,Absent 10 or more days,Chronically Absent (10% or more),Year,Retention Rate
06150016,91.4,14.3,40.4,23.2,2012,0.5
02840505,95.1,8.7,29.2,11.9,2012,3.0
02840003,96.4,6.3,19.7,5.9,2012,0.0
02640007,96.0,7.2,26.7,4.5,2012,0.0
00140015,96.9,5.5,15.3,3.8,2012,0.5
01980043,96.6,6.1,18.0,4.2,2012,0.8
00250510,74.7,32.6,88.4,90.7,2012,4.5
00570050,96.8,5.5,18.5,5.6,2012,0.4
00970030,94.2,9.6,40.2,16.5,2012,0.0
07730025,96.3,6.4,22.5,4.5,2012,0.4
02810330,91.7,13.7,47.0,27.2,2012,3.6
01280505,90.3,15.9,52.7,34.3,2012,7.6
00610021,74.5,36.9,90.3,85.1,2012,27.8
02260405,95.7,7.4,27.4,7.2,2012,2.3
06250300,96.0,6.9,25.9,5.4,2012,0.1
02810085,94.2,9.5,39.3,18.4,2012,4.0
00200025,95.3,7.5,24.9,11.4,2012,0.4
00350237,94.3,9.8,42.5,12.8,2012,3.8
07750505,95.9,6.9,20.9,6.5,2012,0.4
01530010,96.1,6.7,25.5,7.8,2012,0.2
03430040,94.9,8.8,34.6,12.4,2012,1.5
00560025,96.4,6.7,20.8,5.4,2012,0.0
01870005,96.4,6.4,20.0,3.5,2012,0.6
03480160,94.0,10.1,39.4,16.5,2012,3.3
06050405,95.6,7.6,26.1,10.4,2012,0.2
01530007,96.4,6.2,20.7,7.2,2012,0.2
02740120,95.7,7.2,25.6,11.2,2012,0.0
00670305,96.7,6.0,18.6,4.1,2012,0.0
00350002,90.7,5.7,18.9,40.5,2012,-
00520015,96.4,6.3,21.8,4.4,2012,0.3
00820305,96.3,6.6,20.6,5.5,2012,0.0
02070005,96.3,6.6,22.5,5.3,2012,0.0
00400025,96.8,5.6,17.7,3.4,2012,0.2
06750310,96.7,6.0,18.4,3.5,2012,0.0
02010040,95.8,7.3,31.3,6.5,2012,3.8
01610505,94.2,10.0,37.2,13.7,2012,7.6
07750040,96.5,6.0,19.5,2.2,2012,0.2
03220005,95.9,7.2,25.0,6.6,2012,1.3
01360007,96.8,5.6,15.7,4.2,2012,0.0
07800315,95.7,7.7,28.9,7.9,2012,0.0
06250050,95.8,7.4,27.0,6.8,2012,0.4
03070015,96.4,6.4,19.2,1.9,2012,0.3
06950505,96.9,5.4,15.0,4.2,2012,0.4
02430025,96.2,6.8,22.3,5.2,2012,0.0
02810120,93.7,10.3,44.6,21.1,2012,4.8
02710005,95.6,7.4,29.0,9.4,2012,0.0
01260005,94.8,8.8,38.4,12.6,2012,0.9
04110305,88.3,19.5,58.7,41.9,2012,11.0
00440045,95.4,7.9,28.9,10.6,2012,1.3
00350505,83.4,27.5,66.1,50.8,2012,11.9
08150605,94.4,9.6,38.1,14.6,2012,1.9
04140305,92.6,12.3,48.1,26.9,2012,5.1
00440410,95.8,7.2,24.8,12.0,2012,0.8
00550505,93.5,10.8,48.0,17.9,2012,0.0
03370005,96.7,5.6,17.3,0.8,2012,0.0
02740075,95.4,8.0,30.4,8.1,2012,1.1
02440020,95.7,7.3,29.1,10.2,2012,1.1
06350305,95.5,7.8,29.0,11.1,2012,0.2
00350518,74.7,36.8,80.8,78.8,2012,29.7
00460060,94.6,9.5,36.8,16.8,2012,0.0
02710505,94.1,10.3,35.6,12.0,2012,0.8
03250055,96.2,6.6,21.1,7.7,2012,2.7
00490007,95.7,7.5,27.0,10.5,2012,0.0
02750005,96.4,6.4,19.9,3.4,2012,0.2
04830305,96.8,5.4,13.6,4.5,2012,0.8
03320305,95.8,7.2,26.6,10.2,2012,0.1
00350004,95.4,8.1,33.3,10.9,2012,0.9
08280605,93.7,11.0,43.9,18.5,2012,1.1
00350255,93.6,10.9,46.6,22.8,2012,2.8
01680015,95.4,8.1,25.9,8.9,2012,2.7
03360050,95.8,7.5,23.8,7.6,2012,1.2
04740505,93.2,11.2,41.3,24.5,2012,3.1
01820008,95.4,8.0,31.6,8.6,2012,0.3
03250036,95.8,7.4,27.6,6.9,2012,0.7
06580310,96.8,5.7,16.3,2.6,2012,0.1
00570045,95.2,8.2,28.5,13.8,2012,0.4
02460017,96.9,5.6,16.5,2.0,2012,0.3
06500505,93.9,10.7,43.4,15.6,2012,1.7
01140010,94.4,9.6,35.5,14.5,2012,0.7
02640010,96.2,6.8,24.9,3.4,2012,0.0
00070013,95.2,8.6,31.9,12.4,2012,0.0
07750005,96.1,6.7,23.3,4.0,2012,0.4
01100305,96.1,7.0,24.2,7.6,2012,0.0
01720505,92.2,12.9,47.3,23.3,2012,4.0
04280305,96.5,6.7,22.8,6.2,2012,5.6
02340005,95.3,8.2,35.9,4.3,2012,0.0
04130505,95.5,7.7,28.6,9.7,2012,0.5
02810050,94.8,8.9,40.0,11.0,2012,2.1
02120015,96.5,6.2,21.1,3.8,2012,0.9
04440205,96.5,6.2,17.4,6.1,2012,0.0
02920006,96.3,6.5,20.6,7.6,2012,0.0
03420015,95.7,7.3,27.1,6.6,2012,0.0
00440065,95.8,7.3,26.9,9.2,2012,1.9
07750305,96.1,6.8,25.2,6.7,2012,0.0
03000005,94.0,10.6,42.7,11.5,2012,0.0
00500020,96.3,6.5,22.6,6.1,2012,0.2
02850010,96.3,6.4,21.4,5.4,2012,0.4
00860010,96.0,6.7,28.4,5.8,2012,0.0
00350515,83.2,26.7,61.9,49.0,2012,12.4
02110018,96.1,6.9,22.0,3.2,2012,0.2
03050015,96.1,6.7,24.2,6.5,2012,1.0
00610020,95.3,8.0,28.6,7.6,2012,0.0
00990405,96.0,7.1,27.4,7.3,2012,0.1
07730020,96.2,6.6,23.0,5.0,2012,0.4
01600320,69.1,50.9,80.0,68.3,2012,13.7
03480520,90.2,16.0,55.9,34.1,2012,9.1
00260505,95.6,7.8,25.2,10.6,2012,1.2
03100003,95.5,7.9,29.8,8.1,2012,2.2
08510605,93.9,10.3,44.0,15.3,2012,0.6
06980510,95.6,7.9,28.9,6.7,2012,0.0
00050303,96.2,6.5,22.6,7.9,2012,0.3
01710010,96.6,6.0,16.8,2.9,2012,1.8
03260004,97.0,5.4,14.2,2.3,2012,0.2
02810075,95.0,8.6,32.5,12.6,2012,4.8
01600030,95.7,7.3,25.5,9.3,2012,0.6
01630020,95.3,8.0,29.7,12.6,2012,5.0
00440080,68.4,44.8,92.1,86.6,2012,26.4
00350184,95.3,8.1,27.1,10.2,2012,1.5
00350377,92.8,12.1,43.2,26.7,2012,4.5
01490040,95.5,7.6,26.4,8.7,2012,0.9
06350010,96.6,5.9,18.9,2.2,2012,0.0
02930315,95.6,7.7,27.3,9.7,2012,0.2
06730010,96.8,5.7,15.4,2.3,2012,0.7
02810005,94.8,9.0,36.2,19.0,2012,0.0
02390505,90.7,16.0,61.7,29.0,2012,5.3
00300505,94.5,9.5,30.1,15.1,2012,5.0
00350535,83.4,27.3,71.1,53.5,2012,15.1
00950505,89.6,17.6,63.7,41.6,2012,5.7
01590010,96.5,6.1,19.3,4.2,2012,0.3
01310005,96.6,6.0,18.5,2.4,2012,0.4
01610010,94.9,8.5,33.7,12.1,2012,0.5
00630010,96.7,5.7,19.4,2.7,2012,1.8
00950130,94.3,9.6,35.1,16.1,2012,0.5
03480210,95.9,6.9,24.4,7.7,2012,0.0
07350002,92.8,11.2,44.0,25.0,2012,0.0
03420025,96.9,5.6,17.4,2.3,2012,0.0
07630505,92.6,13.2,47.3,21.6,2012,0.2
02810195,92.7,11.7,49.7,26.7,2012,8.2
08720605,95.8,7.1,19.9,7.0,2012,2.3
07500007,94.0,9.3,39.3,14.3,2012,0.0
00970325,94.7,9.1,37.1,15.4,2012,0.7
03470055,96.1,6.7,26.5,5.9,2012,0.4
07200020,95.7,7.5,32.7,4.7,2012,0.0
00740015,96.2,6.6,23.1,5.5,2012,0.0
06150505,90.9,14.9,55.8,30.3,2012,6.8
01600330,93.6,11.0,41.2,20.0,2012,2.0
02930008,96.4,6.3,19.2,5.2,2012,0.5
00350302,94.1,10.1,41.7,18.4,2012,3.2
03480235,96.7,5.8,20.8,3.8,2012,0.3
00720505,95.8,7.3,25.5,11.1,2012,0.7
00300055,96.3,6.5,22.2,8.4,2012,0.3
00100025,97.1,5.0,13.5,2.5,2012,0.0
02460020,96.8,5.6,16.4,3.0,2012,0.3
01370060,94.4,9.2,35.6,15.1,2012,0.9
02010063,94.3,9.4,37.3,16.4,2012,4.6
04160305,95.8,7.1,27.0,10.2,2012,2.5
00860005,95.6,7.7,22.9,7.6,2012,0.6
03440025,95.8,7.1,25.6,4.1,2012,0.0
02390003,96.1,5.9,21.2,8.1,2012,0.0
02430095,95.4,8.1,30.0,10.5,2012,1.8
01490533,85.9,24.1,59.1,40.9,2012,12.7
00550305,94.7,9.4,39.1,12.6,2012,0.0
04190305,96.5,6.1,8.0,0.9,2012,2.0
01530505,92.3,13.3,45.0,23.7,2012,3.4
01640010,96.7,5.9,15.5,3.6,2012,0.7
02360055,94.8,8.8,31.8,16.6,2012,0.6
01850065,96.5,6.1,17.7,4.5,2012,0.3
00970043,94.9,8.4,32.8,14.4,2012,0.0
01680016,96.5,6.3,19.5,3.7,2012,0.4
02360310,94.8,9.0,33.8,14.5,2012,0.0
01630050,95.8,7.3,27.9,10.1,2012,3.9
00880003,96.4,6.4,22.4,3.6,2012,0.0
01550015,96.5,6.3,19.1,4.4,2012,0.0
00440420,95.6,7.6,27.7,11.8,2012,0.8
04850485,95.3,8.5,34.9,12.7,2012,1.9
00790020,96.4,6.2,20.7,7.5,2012,0.4
00020015,96.4,6.4,22.6,3.2,2012,0.2
02090008,95.2,8.1,33.2,12.8,2012,1.4
00350575,94.5,9.7,34.7,15.1,2012,5.3
01600340,94.2,9.7,36.6,19.5,2012,1.7
01280045,93.1,11.4,45.4,21.8,2012,0.0
03480420,93.7,10.4,41.5,18.9,2012,1.5
02610010,95.9,7.4,29.2,5.2,2012,0.0
01710025,96.5,6.1,18.0,3.2,2012,0.3
01580505,95.1,8.7,33.7,10.0,2012,0.0
03150020,96.8,5.7,16.1,4.0,2012,0.0
04880550,96.2,6.8,22.9,6.2,2012,1.2
02180010,95.7,7.4,28.1,9.4,2012,1.5
02360065,95.1,8.2,31.5,16.0,2012,1.5
01640405,96.6,6.1,20.1,4.6,2012,0.0
02640305,95.9,7.3,24.7,6.2,2012,0.0
00930010,94.6,9.1,36.3,16.6,2012,0.2
01000007,96.5,6.1,22.0,6.4,2012,0.0
01550305,97.3,4.8,13.2,2.4,2012,0.0
04430205,95.3,9.0,37.6,11.6,2012,0.0
03440305,96.9,5.4,17.2,2.8,2012,0.1
07530030,94.9,8.7,36.7,12.2,2012,0.0
00490506,89.9,17.3,60.8,36.4,2012,2.3
06900505,95.2,8.5,28.2,9.7,2012,2.0
00350363,76.1,39.2,73.3,62.9,2012,16.9
01760605,91.7,13.5,57.3,26.6,2012,4.7
02980005,96.7,5.9,17.2,1.9,2012,0.0
07170010,94.3,9.6,31.9,4.4,2012,1.2
02430040,96.2,6.7,23.5,4.2,2012,0.4
03440045,96.9,5.6,16.5,1.9,2012,0.0
09150705,96.1,6.9,23.1,8.0,2012,0.6
07750018,96.1,6.7,22.0,5.3,2012,0.0
03460015,94.6,9.4,33.4,12.4,2012,0.7
01970505,94.1,10.1,38.1,16.5,2012,5.0
01710015,95.8,7.3,26.3,5.4,2012,1.0
01600050,94.2,9.8,39.9,17.9,2012,0.3
00270305,96.6,6.1,20.6,3.6,2012,0.5
04450105,97.3,4.9,13.7,2.6,2012,0.7
02730025,96.5,5.7,16.8,5.8,2012,2.2
00440421,96.2,6.6,24.8,7.5,2012,2.5
01030001,95.5,7.7,30.0,10.6,2012,0.0
01000015,96.3,6.4,21.5,3.5,2012,0.6
00950315,92.5,12.9,50.9,31.1,2012,3.5
03250020,95.8,7.3,29.4,7.6,2012,0.0
08530605,95.2,8.3,30.2,9.3,2012,0.8
02170003,96.9,5.5,16.0,2.4,2012,0.7
08060605,93.3,11.8,55.1,17.7,2012,1.0
04770010,95.6,7.8,28.2,7.4,2012,1.4
00350006,93.9,10.4,44.1,14.4,2012,0.0
01280050,94.2,10.0,37.3,21.3,2012,0.2
01360305,96.3,6.5,19.3,5.5,2012,0.2
01000045,95.4,7.9,31.1,13.1,2012,0.6
01250505,94.9,9.2,36.5,13.2,2012,0.0
02300005,96.2,6.6,26.0,6.1,2012,0.0
00350537,87.4,21.9,68.2,45.5,2012,6.3
02810055,92.1,12.8,49.8,29.6,2012,1.5
01050505,95.1,8.7,29.8,11.3,2012,1.4
06250315,95.7,7.5,25.6,6.4,2012,1.4
02170005,97.1,5.1,14.8,2.6,2012,0.0
00360010,95.6,7.5,31.8,6.4,2012,0.6
03040005,96.5,6.1,20.0,3.9,2012,0.9
00350013,91.9,13.6,49.0,28.0,2012,3.9
01580005,96.5,6.2,19.2,4.6,2012,10.7
00710010,96.2,6.7,21.0,6.9,2012,0.3
04090205,97.1,4.9,13.7,5.3,2012,1.3
03050005,96.5,6.2,19.2,3.8,2012,0.3
01610023,96.1,6.9,25.2,7.5,2012,0.0
02810328,89.8,16.7,59.3,36.9,2012,2.1
02770010,93.2,10.3,42.1,24.5,2012,0.5
01420505,92.4,12.8,44.7,23.5,2012,1.2
00160315,95.8,7.3,26.5,8.8,2012,0.6
00350540,93.7,11.2,40.7,17.7,2012,3.1
06150050,94.8,8.9,32.2,15.1,2012,0.0
01510005,96.7,5.9,19.6,3.5,2012,0.0
07670005,95.2,7.8,26.7,9.7,2012,0.0
02100029,96.3,6.5,21.4,5.8,2012,0.5
01550006,96.5,6.2,18.7,3.4,2012,0.9
02120030,95.4,7.9,29.4,9.6,2012,2.1
02930305,95.2,8.3,32.3,11.3,2012,0.8
00010505,91.5,14.5,50.0,28.7,2012,1.4
04970205,90.4,17.0,31.7,11.6,2012,0.0
01280027,95.5,7.7,30.9,7.8,2012,0.0
01280033,86.5,21.5,63.2,57.9,2012,6.4
01630075,96.0,7.0,23.5,8.6,2012,0.7
02270505,95.3,8.0,23.1,11.3,2012,3.8
02310015,96.1,6.9,22.6,4.2,2012,0.7
02660010,96.6,5.9,19.7,5.2,2012,0.0
03480240,94.5,9.3,36.2,14.4,2012,3.8
00440405,95.7,7.2,27.7,12.0,2012,1.8
06250505,94.4,9.6,36.6,10.3,2012,1.2
00100010,96.6,6.1,20.9,4.4,2012,0.8
00560305,96.7,6.0,21.4,4.1,2012,0.1
03310015,95.1,7.0,22.3,12.4,2012,0.0
00350243,94.8,9.1,37.0,18.5,2012,2.4
00460020,95.6,7.7,28.1,8.5,2012,0.0
00350286,97.5,4.4,13.3,4.3,2012,2.1
04700105,97.1,5.5,15.8,2.8,2012,0.5
03310030,95.7,7.5,25.8,5.7,2012,0.2
04650105,97.2,5.1,15.7,3.9,2012,0.0
01990410,97.1,5.2,13.7,3.4,2012,0.0
02650405,96.3,6.6,20.5,7.5,2012,0.2
01410007,96.8,5.7,15.7,4.2,2012,0.7
01450020,96.5,6.3,20.7,4.3,2012,0.3
02880025,96.4,6.4,21.3,3.5,2012,0.0
06580505,94.9,8.7,32.5,10.8,2012,1.3
07350035,95.9,7.2,26.8,4.1,2012,0.2
00950325,76.3,34.8,81.5,80.9,2012,30.5
00860505,94.5,9.3,33.8,15.6,2012,5.6
02110001,95.2,7.9,28.0,9.5,2012,0.3
02810020,93.6,10.6,44.4,24.4,2012,5.6
03170015,96.4,5.8,15.8,6.9,2012,0.0
00090004,96.7,5.8,16.0,4.1,2012,0.2
02780305,95.9,7.2,24.4,7.8,2012,0.3
07250305,95.9,7.2,22.9,9.7,2012,0.0
02810205,95.0,8.7,32.6,11.7,2012,2.5
03140305,95.4,8.0,30.4,11.0,2012,0.2
02730008,96.2,6.7,22.3,4.0,2012,0.0
02620001,95.2,8.1,33.6,13.6,2012,0.0
01370003,84.7,21.9,70.0,56.0,2012,0.0
01100005,95.7,7.4,28.4,8.7,2012,0.4
02660005,96.7,5.9,18.2,1.6,2012,0.3
02070115,97.0,5.4,13.0,2.7,2012,0.0
03470005,95.9,7.2,26.0,6.1,2012,0.0
03480350,92.4,12.7,46.4,21.1,2012,2.8
00350548,80.0,25.8,66.0,63.1,2012,25.8
04780505,94.9,9.1,36.3,12.2,2012,1.5
00440400,82.2,26.9,75.3,60.0,2012,20.3
01860025,97.0,5.5,14.2,3.2,2012,0.3
00260305,96.6,6.0,18.1,4.6,2012,0.1
01630525,75.6,36.7,83.9,76.6,2012,16.7
00350376,91.9,12.9,47.9,28.3,2012,4.7
02510060,94.9,8.7,31.2,11.4,2012,0.5
06620020,95.4,8.0,32.7,10.9,2012,0.0
01520015,95.6,7.9,33.0,9.1,2012,0.4
03320007,96.1,6.4,22.1,8.2,2012,6.6
00350266,95.1,8.7,32.7,10.2,2012,1.9
01630055,95.4,7.9,32.7,10.6,2012,3.7
01760505,94.0,10.2,41.0,15.3,2012,3.7
01070025,94.6,9.0,33.3,16.1,2012,0.0
04490305,95.5,7.5,27.0,7.2,2012,9.1
00970048,95.0,8.7,33.2,13.2,2012,0.0
00950011,92.5,12.8,54.0,29.2,2012,0.5
01500505,93.9,10.6,32.1,19.1,2012,0.9
07700605,94.2,10.1,41.1,18.1,2012,2.4
01630005,89.3,17.4,66.2,45.9,2012,0.0
07600405,95.9,7.3,19.8,7.4,2012,0.0
00960005,94.4,9.4,37.1,15.7,2012,0.0
00050020,96.5,5.9,16.7,3.9,2012,0.3
03480177,94.0,10.0,35.5,19.9,2012,2.8
03250310,94.7,9.2,35.5,17.1,2012,0.0
07500505,95.8,7.3,24.4,7.7,2012,1.4
02200075,94.3,8.6,30.3,16.7,2012,0.0
04870550,94.3,10.0,36.3,20.2,2012,2.4
02430075,97.0,5.2,17.1,5.6,2012,0.8
02810030,93.4,10.8,44.2,20.6,2012,9.9
03070010,96.7,5.8,16.9,4.5,2012,0.0
06500010,96.2,6.7,22.4,4.4,2012,0.9
04580505,67.3,40.9,78.3,72.3,2012,36.6
02310010,96.7,5.8,17.2,3.2,2012,1.1
03100505,94.0,10.2,39.6,19.0,2012,7.8
01980010,96.6,5.8,18.5,4.9,2012,0.0
04390050,95.3,8.3,32.6,8.6,2012,0.0
02810320,95.1,8.4,28.0,13.2,2012,1.5
02040010,96.1,6.8,21.8,4.7,2012,0.0
01390015,96.7,5.9,16.2,2.1,2012,0.0
00460030,96.2,6.5,25.2,5.4,2012,0.2
02850405,96.1,6.9,19.6,6.4,2012,0.2
03350017,97.0,5.4,16.0,1.4,2012,0.0
03480415,94.9,8.8,33.8,12.4,2012,2.5
01720020,96.5,5.9,20.4,5.2,2012,1.6
00610305,93.7,10.7,47.5,17.9,2012,0.1
00140405,96.5,6.1,16.1,4.4,2012,0.0
02440505,92.3,12.8,42.7,29.3,2012,5.6
01910025,95.4,8.0,30.4,9.7,2012,0.0
02390015,96.4,6.4,18.9,4.3,2012,0.4
01260505,93.4,11.3,47.2,20.0,2012,4.5
02810190,94.1,9.6,36.9,20.5,2012,0.9
03230005,95.9,6.9,24.3,8.4,2012,0.0
02480305,95.3,7.8,27.5,12.7,2012,1.2
01630030,94.4,9.8,42.3,19.0,2012,7.0
00490045,95.3,8.0,27.6,11.9,2012,2.0
00990050,96.5,6.1,19.1,3.4,2012,0.0
02170010,96.8,5.7,19.5,2.7,2012,0.0
03350015,97.3,4.9,11.7,0.9,2012,0.0
00160050,96.1,6.7,22.6,10.0,2012,0.5
00930015,91.9,13.0,50.2,30.7,2012,4.1
00240505,94.3,9.9,39.1,15.3,2012,2.6
02810360,72.1,42.0,84.4,80.0,2012,18.2
03080404,95.8,6.3,22.6,11.1,2012,0.2
02070505,95.4,8.0,26.1,10.3,2012,0.5
02840405,95.8,7.4,28.0,10.6,2012,0.2
01310505,95.8,7.5,25.1,6.5,2012,1.3
04790505,92.7,12.4,50.6,24.6,2012,1.8
08790605,95.8,7.4,23.1,10.1,2012,0.3
00100045,96.1,7.0,22.1,5.4,2012,1.3
04540205,98.0,3.5,5.5,1.3,2012,0.9
04920005,94.9,9.0,39.7,12.2,2012,0.3
00730030,97.2,5.0,12.0,1.7,2012,0.6
02760050,97.0,5.4,15.2,2.5,2012,0.3
00350522,87.4,19.9,54.8,38.5,2012,18.0
02070020,96.8,5.7,17.3,4.1,2012,0.0
03080032,96.2,6.4,22.4,6.5,2012,0.7
01310020,97.1,5.2,10.9,1.3,2012,0.0
00950013,93.2,11.3,46.8,25.0,2012,0.6
02580030,95.3,8.0,31.4,12.5,2012,1.9
03260505,95.9,7.3,25.7,7.5,2012,0.1
02360045,96.3,6.4,22.6,6.9,2012,0.0
03360065,95.2,8.4,35.9,8.5,2012,0.0
06160002,95.8,7.3,29.3,6.9,2012,0.4
01010032,96.4,6.2,21.0,5.6,2012,0.3
00350326,94.3,10.0,40.7,17.8,2012,4.2
02480003,95.7,7.5,28.1,7.7,2012,1.1
03150015,96.8,5.8,18.5,3.9,2012,1.4
04960305,95.7,7.4,25.5,9.8,2012,7.9
02810068,94.1,10.2,39.7,18.8,2012,2.1
02950505,94.5,9.6,34.1,13.9,2012,0.8
03210305,97.2,4.8,15.9,2.9,2012,0.0
09130705,96.3,6.5,23.2,3.9,2012,0.2
01600505,91.0,14.4,46.3,31.2,2012,9.7
00960030,95.5,7.9,32.4,6.8,2012,1.7
07530020,96.0,6.5,23.3,10.2,2012,0.0
02760305,96.8,5.7,17.3,3.9,2012,0.0
01380003,95.7,7.4,29.5,6.1,2012,0.0
01890005,96.7,5.7,18.9,3.2,2012,0.4
02430020,97.3,4.7,14.4,1.0,2012,0.3
01780505,95.0,8.7,28.3,11.6,2012,1.3
03260045,97.3,4.8,11.6,1.9,2012,0.2
01860505,94.7,9.4,31.3,11.8,2012,1.7
02180305,96.2,6.7,22.1,6.7,2012,0.3
00730010,96.4,6.3,24.5,3.7,2012,0.4
00610015,93.0,10.8,48.5,22.8,2012,0.3
02910005,96.7,5.9,18.1,3.4,2012,1.1
02840005,96.9,5.3,12.8,3.4,2012,0.6
00350215,95.5,7.8,31.5,8.1,2012,3.0
00020010,96.1,6.8,22.5,5.9,2012,0.2
00950305,91.9,13.6,55.8,32.0,2012,0.2
00350390,93.1,11.4,43.7,20.8,2012,1.2
02910020,96.3,6.7,20.3,2.7,2012,0.4
02620305,94.6,9.5,36.3,14.6,2012,1.0
00830505,94.7,9.0,30.7,11.3,2012,0.0
02290045,96.2,6.8,20.9,6.4,2012,0.5
00730045,96.5,6.2,22.6,3.9,2012,0.0
00350167,93.0,12.0,43.8,24.7,2012,3.1
01910310,95.8,7.4,28.0,8.1,2012,0.0
02810620,89.2,18.3,61.5,38.1,2012,15.3
01490530,89.0,17.9,52.0,39.8,2012,12.7
06580305,96.9,5.5,16.7,3.9,2012,0.5
01000310,96.4,6.4,23.9,6.4,2012,0.1
03170050,97.0,5.5,15.2,1.6,2012,0.0
02640015,96.3,6.6,22.5,3.9,2012,0.2
03470025,96.8,5.5,14.2,5.2,2012,0.5
00970060,94.8,8.7,34.3,12.3,2012,1.5
02070015,96.6,6.0,20.5,3.9,2012,0.5
02070315,96.2,6.7,21.5,6.8,2012,0.0
01550310,97.2,5.0,13.9,2.0,2012,0.0
00970510,94.3,6.7,17.4,20.6,2012,19.0
00300010,95.5,7.8,26.3,10.3,2012,0.7
08210605,95.4,8.1,30.6,8.7,2012,0.3
02950023,96.5,6.1,20.5,4.2,2012,0.4
02180060,96.3,6.5,21.9,7.5,2012,0.0
04760505,94.9,8.3,32.4,13.6,2012,1.9
00440017,96.2,6.5,24.5,8.3,2012,2.6
06250020,95.7,7.5,30.5,6.2,2012,1.8
01490022,94.0,10.1,36.5,14.3,2012,4.4
03180005,94.8,8.4,37.2,17.6,2012,0.0
02290305,94.4,9.9,40.0,14.7,2012,0.1
03460505,94.7,9.2,35.3,11.8,2012,3.6
00350052,94.1,10.2,39.3,16.1,2012,5.9
07250025,96.2,6.7,23.2,5.7,2012,0.0
02070305,96.4,6.4,22.6,7.6,2012,0.0
02480013,95.6,7.3,25.5,10.8,2012,1.2
01910505,94.4,9.6,25.9,11.6,2012,3.5
02010075,96.1,6.5,23.9,7.8,2012,1.2
01010405,96.6,6.2,19.1,4.6,2012,0.0
00560030,97.6,4.5,10.3,1.4,2012,0.2
06800310,95.9,7.4,27.6,8.1,2012,0.0
07650030,94.0,10.3,50.0,11.1,2012,0.0
00500505,94.4,9.8,34.2,13.8,2012,0.3
01000305,95.3,8.0,26.3,12.2,2012,0.8
02580050,94.9,9.4,36.6,9.7,2012,0.6
03480035,94.6,9.4,36.1,17.4,2012,1.7
04200205,95.4,8.2,31.9,11.1,2012,1.8
01110505,96.4,6.4,19.4,6.5,2012,0.4
02890005,95.3,8.0,30.7,11.7,2012,0.8
07740010,94.4,9.4,42.1,10.5,2012,2.3
00170005,96.8,5.7,20.7,2.3,2012,0.0
00710045,96.2,6.7,21.0,7.2,2012,0.0
03460305,95.7,7.5,30.7,9.2,2012,0.4
00200005,95.2,8.4,34.6,9.7,2012,0.5
02810345,85.4,23.9,68.5,47.9,2012,15.3
07780005,96.3,6.3,21.7,5.8,2012,0.2
06050505,94.9,8.7,27.6,12.9,2012,2.0
01510010,96.3,6.4,19.6,4.9,2012,0.0
06980020,97.3,4.8,9.4,1.4,2012,1.3
03090020,94.8,8.4,33.9,11.6,2012,0.3
01780050,96.7,5.9,19.5,2.7,2012,0.7
03400005,96.0,6.8,23.5,2.5,2012,1.3
06450025,95.8,7.2,28.4,6.6,2012,0.3
00230010,96.7,5.4,15.7,3.9,2012,0.8
02010123,96.4,6.0,20.0,3.9,2012,2.3
02810115,94.8,9.0,36.5,12.5,2012,3.5
00350366,94.2,10.0,37.4,15.8,2012,4.2
00960015,95.6,7.6,29.9,6.8,2012,0.4
00170025,96.2,6.6,23.8,4.4,2012,0.0
03170505,96.2,6.8,22.0,6.9,2012,0.1
02190405,96.1,7.0,23.0,6.6,2012,0.0
07450020,96.7,5.8,16.1,2.8,2012,0.0
06200505,95.1,9.1,28.8,6.9,2012,0.5
02930056,96.2,6.4,21.2,4.5,2012,0.0
04620305,93.6,10.7,34.6,21.8,2012,0.0
03480030,95.6,7.5,27.5,10.9,2012,4.5
02850014,96.5,6.1,23.5,3.7,2012,0.0
01440015,96.0,7.1,24.7,4.8,2012,0.0
02580003,94.3,9.8,39.0,15.7,2012,0.3
00350240,95.6,7.6,25.4,11.1,2012,1.7
01210005,96.8,5.5,15.7,5.9,2012,0.0
00350690,86.2,24.1,63.4,44.4,2012,5.1
00950145,92.9,11.3,45.6,23.2,2012,1.2
00610310,93.8,10.7,44.4,19.6,2012,0.1
00960305,95.8,7.3,27.7,7.5,2012,0.0
03220505,95.8,7.3,25.0,9.1,2012,1.2
00350190,95.7,7.6,27.5,7.0,2012,0.3
00480505,95.1,8.5,29.4,12.3,2012,1.1
01760130,96.6,6.1,21.2,4.1,2012,1.0
06160001,96.8,5.5,16.5,4.4,2012,0.7
02980010,96.6,6.0,17.9,4.0,2012,0.4
00200505,93.5,11.1,40.5,18.2,2012,3.7
00350100,93.1,11.8,48.1,23.0,2012,3.8
04660550,93.7,11.2,45.9,19.1,2012,1.2
06250320,96.3,6.5,18.6,4.5,2012,0.5
01760140,96.1,6.6,25.4,9.1,2012,3.1
01670035,96.5,6.3,20.8,6.0,2012,0.0
06580020,96.0,7.0,25.9,6.2,2012,0.0
03350505,95.7,7.5,24.8,7.3,2012,0.7
00050505,94.1,10.3,36.4,14.7,2012,2.9
01370015,94.6,8.9,35.7,14.0,2012,1.4
01490027,95.7,7.4,28.5,8.6,2012,0.0
03480090,96.7,5.8,17.6,4.3,2012,0.8
02950305,96.0,7.1,24.2,8.4,2012,0.7
01030405,94.2,10.0,37.8,18.1,2012,0.2
01530605,93.3,11.7,44.9,22.6,2012,3.2
