Org Code,% Emergency Removal,% Expulsion,% In-School Suspension,% Out-of-School Suspension,% Permanent Expulsion,% Removed to Alternate Setting,SCHOOL,Source,Students,Students Disciplined,Year
00350258,,,,,,,Boston - William H Ohrenberger,student_suspensions_2013,670,2,2013
00350363,,,0.2,38.8,0.0,0.0,Boston - William McKinley,student_suspensions_2013,515,200,2013
00350370,,,0.0,2.7,0.0,0.0,Boston - William Monroe Trotter,student_suspensions_2013,441,12,2013
00350374,,,,,,,Boston - Winship Elementary,student_suspensions_2013,341,0,2013
00350470,,,0.3,13.5,0.0,0.0,Boston - Wm B Rogers Middle,student_suspensions_2013,628,85,2013
00350380,,,0.0,11.8,0.0,0.0,Boston - Young Achievers,student_suspensions_2013,543,64,2013
04490305,,,2.7,10.1,0.0,0.0,Boston Collegiate Charter (District) - Boston Collegiate Charter School,student_suspensions_2013,624,74,2013
04240505,,,0.0,6.1,0.0,0.0,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,student_suspensions_2013,444,27,2013
04110305,,,0.0,18.7,0.3,0.0,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,student_suspensions_2013,326,61,2013
04160305,,,3.2,20.8,0.0,0.0,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,student_suspensions_2013,375,85,2013
04810550,,,0.0,13.5,0.0,0.0,Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,student_suspensions_2013,956,129,2013
00360505,,,22.5,9.8,0.0,0.0,Bourne - Bourne High School,student_suspensions_2013,582,144,2013
00360325,,,1.3,1.3,0.0,0.0,Bourne - Bourne Middle School,student_suspensions_2013,747,18,2013
00360005,,,,,,,Bourne - Bournedale Elementary School,student_suspensions_2013,525,0,2013
00360010,,,,,,,Bourne - Peebles Elementary School,student_suspensions_2013,376,4,2013
00370005,,,,,,,Boxborough - Blanchard Memorial,student_suspensions_2013,450,2,2013
00380005,,,,,,,Boxford - Harry Lee Cole,student_suspensions_2013,325,0,2013
00380013,,,,,,,Boxford - Spofford Pond,student_suspensions_2013,473,0,2013
00390005,,,,,,,Boylston - Boylston Elementary,student_suspensions_2013,387,0,2013
00400033,,,,,,,Braintree - Archie T Morrison,student_suspensions_2013,446,0,2013
00400505,,,0.0,5.3,0.0,0.1,Braintree - Braintree High,student_suspensions_2013,1758,96,2013
00400050,,,,,,,Braintree - Donald Ross,student_suspensions_2013,305,2,2013
00400305,,,,,,,Braintree - East Middle School,student_suspensions_2013,725,1,2013
00400015,,,,,,,Braintree - Highlands,student_suspensions_2013,439,2,2013
00400005,,,,,,,Braintree - Hollis,student_suspensions_2013,501,0,2013
00400025,,,,,,,Braintree - Liberty,student_suspensions_2013,454,1,2013
00400020,,,,,,,Braintree - Mary E Flaherty School,student_suspensions_2013,440,0,2013
00400310,,,0.5,0.6,0.0,0.0,Braintree - South Middle School,student_suspensions_2013,647,6,2013
00410010,,,,,,,Brewster - Eddy Elementary,student_suspensions_2013,223,1,2013
00410005,,,,,,,Brewster - Stony Brook Elementary,student_suspensions_2013,262,0,2013
04170205,,,0.0,5.4,0.0,0.0,Bridge Boston Charter School (District) - Bridge Boston Charter School,student_suspensions_2013,111,6,2013
06250320,,,5.3,3.7,0.0,0.0,Bridgewater-Raynham - Bridgewater Middle School,student_suspensions_2013,567,45,2013
06250505,,,3.8,3.3,0.1,0.1,Bridgewater-Raynham - Bridgewater-Raynham Regional,student_suspensions_2013,1587,91,2013
06250050,,,,,,,Bridgewater-Raynham - Laliberte Elementary School,student_suspensions_2013,548,1,2013
06250020,,,,,,,Bridgewater-Raynham - Merrill Elementary School,student_suspensions_2013,302,0,2013
06250002,,,,,,,Bridgewater-Raynham - Mitchell Elementary School,student_suspensions_2013,1055,1,2013
06250315,,,2.8,0.7,0.0,0.0,Bridgewater-Raynham - Raynham Middle School,student_suspensions_2013,751,23,2013
06250300,,,0.7,0.4,0.0,0.0,Bridgewater-Raynham - Williams Intermediate School,student_suspensions_2013,820,9,2013
00430005,,,,,,,Brimfield - Brimfield Elementary,student_suspensions_2013,341,3,2013
09100705,,,0.0,4.4,0.0,0.0,Bristol County Agricultural - Bristol County Agricultural High,student_suspensions_2013,454,20,2013
08100605,,,0.6,1.0,0.0,0.0,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,student_suspensions_2013,1286,20,2013
00440421,,,0.4,10.9,0.0,0.0,Brockton - Ashfield Middle School,student_suspensions_2013,503,56,2013
00440080,,,0.9,54.9,0.0,0.0,Brockton - B B Russell Alternative School,student_suspensions_2013,113,63,2013
00440515,,,0.7,16.8,0.0,0.0,Brockton - Brockton Champion High School,student_suspensions_2013,268,45,2013
00440505,,,22.2,21.0,0.0,0.0,Brockton - Brockton High,student_suspensions_2013,4271,1270,2013
00440010,,,0.3,2.4,0.0,0.0,Brockton - Brookfield,student_suspensions_2013,718,18,2013
00440110,,,0.3,3.3,0.0,0.0,Brockton - Downey,student_suspensions_2013,632,23,2013
00440001,,,0.0,6.5,0.0,0.0,Brockton - Dr W Arnone Community School,student_suspensions_2013,858,56,2013
00440405,,,0.4,13.3,0.0,0.0,Brockton - East Middle School,student_suspensions_2013,466,63,2013
00440023,,,4.7,5.8,0.0,0.0,Brockton - Edgar B Davis,student_suspensions_2013,1184,105,2013
00440520,,,0.0,4.6,0.0,0.0,Brockton - Edison Academy,student_suspensions_2013,348,16,2013
00440050,,,,,,,Brockton - Gilmore School Early Childhood Center,student_suspensions_2013,425,0,2013
00440400,,,2.9,36.2,0.0,0.0,Brockton - Goddard Alternative School,student_suspensions_2013,69,25,2013
00440045,,,0.4,2.5,0.0,0.0,Brockton - Hancock,student_suspensions_2013,773,22,2013
00440055,,,0.0,7.7,0.0,0.0,Brockton - Huntington,student_suspensions_2013,560,43,2013
00440017,,,0.1,1.3,0.0,0.0,Brockton - John F Kennedy,student_suspensions_2013,669,10,2013
00440422,,,14.1,9.0,0.0,0.0,Brockton - Joseph F. Plouffe Academy,student_suspensions_2013,659,113,2013
00440065,,,0.1,7.0,0.0,0.0,Brockton - Louis F Angelo Elementary,student_suspensions_2013,869,61,2013
00440003,,,2.2,4.8,0.0,0.0,Brockton - Manthala George Jr. School,student_suspensions_2013,918,57,2013
00440002,,,0.1,3.2,0.0,0.0,Brockton - Mary E. Baker School,student_suspensions_2013,815,27,2013
00440410,,,1.2,12.4,0.0,0.0,Brockton - North Middle School,student_suspensions_2013,563,73,2013
00440078,,,7.0,12.0,0.0,0.0,Brockton - Oscar F Raymond,student_suspensions_2013,1179,180,2013
00440415,,,2.1,12.4,0.0,0.0,Brockton - South Middle School,student_suspensions_2013,516,64,2013
00440420,,,0.5,11.3,0.0,0.0,Brockton - West Middle School,student_suspensions_2013,617,71,2013
00450005,,,,,,,Brookfield - Brookfield Elementary,student_suspensions_2013,326,0,2013
00460001,,,,,,,Brookline - Brookline Early Education Program at Beacon,student_suspensions_2013,48,0,2013
00460505,,,1.9,5.0,0.0,0.0,Brookline - Brookline High,student_suspensions_2013,1843,105,2013
00460005,,,0.3,0.6,0.0,0.0,Brookline - Edith C Baker,student_suspensions_2013,788,7,2013
00460015,,,0.2,0.5,0.0,0.0,Brookline - Edward Devotion,student_suspensions_2013,838,6,2013
00460025,,,,,,,Brookline - Heath,student_suspensions_2013,565,5,2013
00460045,,,1.1,1.5,0.0,0.0,Brookline - John D Runkle,student_suspensions_2013,546,13,2013
00460030,,,0.6,0.4,0.0,0.0,Brookline - Lawrence,student_suspensions_2013,685,7,2013
00460020,,,0.5,0.6,0.0,0.0,Brookline - Michael Driscoll,student_suspensions_2013,622,6,2013
00460040,,,0.1,0.9,0.0,0.0,Brookline - Pierce,student_suspensions_2013,782,8,2013
00460060,,,,,,,Brookline - The Lynch Center,student_suspensions_2013,84,0,2013
00460035,,,2.2,1.0,0.0,0.0,Brookline - William H Lincoln,student_suspensions_2013,592,18,2013
00480505,,,4.4,3.9,0.0,0.0,Burlington - Burlington High,student_suspensions_2013,1190,83,2013
00480007,,,,,,,Burlington - Fox Hill,student_suspensions_2013,400,0,2013
00480035,,,,,,,Burlington - Francis Wyman Elementary,student_suspensions_2013,532,2,2013
00480303,,,0.0,0.9,0.0,0.0,Burlington - Marshall Simonds Middle,student_suspensions_2013,852,8,2013
00480015,,,,,,,Burlington - Memorial,student_suspensions_2013,445,0,2013
00480020,,,,,,,Burlington - Pine Glen Elementary,student_suspensions_2013,306,0,2013
00490006,,,,,,,Cambridge - Amigos School,student_suspensions_2013,346,5,2013
00490506,,,3.6,4.3,0.0,0.0,Cambridge - Cambridge Rindge and Latin,student_suspensions_2013,1764,123,2013
00490305,,,0.0,2.4,0.0,0.0,Cambridge - Cambridge Street Upper School,student_suspensions_2013,294,7,2013
00490007,,,,,,,Cambridge - Cambridgeport,student_suspensions_2013,313,3,2013
00490090,,,0.4,3.4,0.0,0.0,Cambridge - Fletcher/Maynard Academy,student_suspensions_2013,262,9,2013
00490080,,,,,,,Cambridge - Graham and Parks,student_suspensions_2013,431,3,2013
00490020,,,,,,,Cambridge - Haggerty,student_suspensions_2013,278,0,2013
00490065,,,,,,,Cambridge - John M Tobin,student_suspensions_2013,294,1,2013
00490040,,,2.4,1.5,0.0,0.0,Cambridge - Kennedy-Longfellow,student_suspensions_2013,339,11,2013
00490035,,,0.3,5.0,0.0,0.0,Cambridge - King Open,student_suspensions_2013,380,20,2013
00490005,,,2.3,2.6,0.0,0.0,Cambridge - Maria L. Baldwin,student_suspensions_2013,344,11,2013
00490030,,,1.5,0.9,0.0,0.0,Cambridge - Martin Luther King Jr.,student_suspensions_2013,333,6,2013
00490045,,,1.4,1.7,0.0,0.0,Cambridge - Morse,student_suspensions_2013,346,9,2013
00490050,,,,,,,Cambridge - Peabody,student_suspensions_2013,340,2,2013
00490310,,,4.8,2.9,0.0,0.0,Cambridge - Putnam Avenue Upper School,student_suspensions_2013,273,20,2013
00490315,,,3.4,0.7,0.0,0.0,Cambridge - Rindge Avenue Upper School,student_suspensions_2013,295,12,2013
00490320,,,0.9,2.7,0.0,0.0,Cambridge - Vassal Lane Upper School,student_suspensions_2013,330,12,2013
00500505,,,0.0,5.2,0.0,0.0,Canton - Canton High,student_suspensions_2013,918,48,2013
00500020,,,0.3,1.2,0.0,0.3,Canton - Dean S Luce,student_suspensions_2013,590,10,2013
00500017,,,,,,,Canton - John F Kennedy,student_suspensions_2013,462,0,2013
00500012,,,0.6,2.5,0.0,0.0,Canton - Lt Peter M Hansen,student_suspensions_2013,487,14,2013
00500010,,,,,,,Canton - Rodman Early Childhood Center,student_suspensions_2013,120,0,2013
00500305,,,6.4,1.4,0.0,0.1,Canton - Wm H Galvin Middle,student_suspensions_2013,778,53,2013
04320530,,,0.4,3.0,0.0,0.0,Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,student_suspensions_2013,230,7,2013
08150605,,,5.2,7.9,0.0,0.0,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,student_suspensions_2013,674,72,2013
00510025,,,,,,,Carlisle - Carlisle School,student_suspensions_2013,650,2,2013
00520015,,,,,,,Carver - Carver Elementary School,student_suspensions_2013,886,5,2013
00520405,,,2.8,4.3,0.0,0.0,Carver - Carver Middle/High School,student_suspensions_2013,993,56,2013
06350005,,,,,,,Central Berkshire - Becket Washington School,student_suspensions_2013,119,1,2013
06350010,,,,,,,Central Berkshire - Berkshire Trail Elementary,student_suspensions_2013,97,1,2013
06350025,,,1.1,1.5,0.0,0.0,Central Berkshire - Craneville,student_suspensions_2013,455,10,2013
06350035,,,1.9,2.5,0.0,0.0,Central Berkshire - Kittredge,student_suspensions_2013,160,7,2013
06350305,,,9.3,2.4,0.0,0.0,Central Berkshire - Nessacus Regional Middle School,student_suspensions_2013,461,48,2013
06350505,,,6.5,5.4,0.0,0.0,Central Berkshire - Wahconah Regional High,student_suspensions_2013,558,49,2013
00560030,,,,,,,Chelmsford - Byam School,student_suspensions_2013,500,1,2013
00560005,,,,,,,Chelmsford - Center Elementary School,student_suspensions_2013,464,0,2013
00560025,,,,,,,Chelmsford - Charles D Harrington,student_suspensions_2013,494,0,2013
00560505,,,0.0,2.6,0.0,0.0,Chelmsford - Chelmsford High,student_suspensions_2013,1615,42,2013
00560305,,,,,,,Chelmsford - Col Moses Parker School,student_suspensions_2013,714,0,2013
00560001,,,,,,,Chelmsford - Community Education Center,student_suspensions_2013,170,0,2013
00560310,,,1.6,1.6,0.0,0.0,Chelmsford - McCarthy Middle School,student_suspensions_2013,919,25,2013
00560015,,,,,,,Chelmsford - South Row,student_suspensions_2013,427,0,2013
00570505,,,3.0,17.1,0.0,0.0,Chelsea - Chelsea High,student_suspensions_2013,1523,281,2013
00570050,,,7.1,17.1,0.0,0.0,Chelsea - Clark Avenue School,student_suspensions_2013,589,118,2013
00570030,,,,,,,Chelsea - Edgar A Hooks Elementary,student_suspensions_2013,559,1,2013
00570045,,,1.1,8.0,0.0,0.0,Chelsea - Eugene Wright Science and Technology Academy,student_suspensions_2013,526,44,2013
00570040,,,,,,,Chelsea - Frank M Sokolowski Elementary,student_suspensions_2013,570,1,2013
00570035,,,1.8,0.2,0.0,0.0,Chelsea - George F. Kelly Elementary,student_suspensions_2013,564,11,2013
00570055,,,4.6,15.2,0.0,0.0,Chelsea - Joseph A. Browne School,student_suspensions_2013,625,103,2013
00570003,,,0.0,0.6,0.0,0.0,Chelsea - Shurtleff Early Childhood,student_suspensions_2013,961,6,2013
00570025,,,2.3,1.7,0.0,0.0,Chelsea - William A Berkowitz Elementary,student_suspensions_2013,526,17,2013
06320025,,,,,,,Chesterfield-Goshen - New Hingham Regional Elementary,student_suspensions_2013,174,0,2013
00610003,,,2.3,1.5,0.0,0.0,Chicopee - Barry,student_suspensions_2013,471,13,2013
00610010,,,,,,,Chicopee - Belcher,student_suspensions_2013,325,1,2013
00610305,,,7.1,10.1,0.0,0.0,Chicopee - Bellamy Middle,student_suspensions_2013,987,124,2013
00610015,,,1.5,6.8,0.0,0.0,Chicopee - Bowe,student_suspensions_2013,471,34,2013
00610020,,,,,,,Chicopee - Bowie,student_suspensions_2013,380,5,2013
00610021,,,26.2,69.0,0.0,0.0,Chicopee - Chicopee Academy,student_suspensions_2013,126,89,2013
00610510,,,16.6,10.6,0.0,0.0,Chicopee - Chicopee Comprehensive High School,student_suspensions_2013,1497,314,2013
00610505,,,23.1,19.7,0.0,0.0,Chicopee - Chicopee High,student_suspensions_2013,1114,320,2013
00610310,,,14.8,8.6,0.0,0.0,Chicopee - Fairview Middle,student_suspensions_2013,731,126,2013
00610090,,,1.7,3.6,0.0,0.0,Chicopee - Gen John J Stefanik,student_suspensions_2013,414,18,2013
00610040,,,0.0,2.6,0.0,0.0,Chicopee - Lambert-Lavoie,student_suspensions_2013,311,8,2013
00610022,,,0.7,0.7,0.0,0.0,Chicopee - Litwin,student_suspensions_2013,419,6,2013
00610050,,,5.2,3.6,0.0,0.0,Chicopee - Selser,student_suspensions_2013,422,33,2013
00610065,,,0.0,2.8,0.0,0.0,Chicopee - Streiber Memorial School,student_suspensions_2013,284,8,2013
00610001,,,,,,,Chicopee - Szetela Early Childhood Center,student_suspensions_2013,328,1,2013
04180305,,,2.3,2.9,0.0,0.0,Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,student_suspensions_2013,310,12,2013
04370505,,,0.0,40.9,0.3,0.0,City On A Hill Charter Public (District) - City On A Hill Charter Public School,student_suspensions_2013,318,131,2013
00630010,,,,,,,Clarksburg - Clarksburg Elementary,student_suspensions_2013,175,2,2013
00640050,,,,,,,Clinton - Clinton Elementary,student_suspensions_2013,762,0,2013
00640305,,,0.3,1.7,0.0,0.0,Clinton - Clinton Middle School,student_suspensions_2013,757,15,2013
00640505,,,11.1,11.5,0.0,0.0,Clinton - Clinton Senior High,student_suspensions_2013,503,91,2013
04380505,,,0.7,17.9,0.0,0.0,Codman Academy Charter Public (District) - Codman Academy Charter Public School,student_suspensions_2013,151,28,2013
00650505,,,0.0,1.7,0.0,0.0,Cohasset - Cohasset Middle/High School,student_suspensions_2013,766,13,2013
00650005,,,,,,,Cohasset - Deer Hill,student_suspensions_2013,433,1,2013
00650010,,,,,,,Cohasset - Joseph Osgood,student_suspensions_2013,420,0,2013
04360305,,,15.2,18.6,0.5,0.0,Community Charter School of Cambridge (District) - Community Charter School of Cambridge,student_suspensions_2013,388,99,2013
04260205,,,,,,,Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,student_suspensions_2013,122,0,2013
04400205,,,,,,,Community Day Charter Public School - Prospect (District) - Community Day Charter Public School - Prospect,student_suspensions_2013,335,1,2013
04310205,,,,,,,Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,student_suspensions_2013,124,0,2013
00670005,,,,,,,Concord - Alcott,student_suspensions_2013,478,0,2013
00670305,,,0.0,1.3,0.0,0.0,Concord - Concord Middle,student_suspensions_2013,711,9,2013
00670020,,,,,,,Concord - Thoreau,student_suspensions_2013,514,2,2013
00670030,,,,,,,Concord - Willard,student_suspensions_2013,502,1,2013
06400505,,,0.2,0.5,0.1,0.0,Concord-Carlisle - Concord Carlisle High,student_suspensions_2013,1237,9,2013
04390050,,,1.1,3.3,0.0,0.0,Conservatory Lab Charter (District) - Conservatory Lab Charter School,student_suspensions_2013,180,7,2013
00680005,,,,,,,Conway - Conway Grammar,student_suspensions_2013,187,1,2013
00710505,,,0.3,6.7,0.0,0.0,Danvers - Danvers High,student_suspensions_2013,1063,73,2013
00710015,,,0.0,1.8,0.0,0.0,Danvers - Great Oak,student_suspensions_2013,399,7,2013
00710010,,,0.2,1.2,0.0,0.0,Danvers - Highlands,student_suspensions_2013,421,6,2013
00710305,,,2.2,0.7,0.0,0.0,Danvers - Holten Richmond Middle School,student_suspensions_2013,891,24,2013
00710032,,,,,,,Danvers - Ivan G Smith,student_suspensions_2013,288,2,2013
00710030,,,,,,,Danvers - Riverside,student_suspensions_2013,380,3,2013
00710045,,,,,,,Danvers - Willis E Thorpe,student_suspensions_2013,328,1,2013
00720005,,,,,,,Dartmouth - Andrew B. Cushman School,student_suspensions_2013,126,0,2013
00720505,,,8.7,1.5,0.0,0.0,Dartmouth - Dartmouth High,student_suspensions_2013,1135,109,2013
00720050,,,8.0,1.9,0.0,0.0,Dartmouth - Dartmouth Middle,student_suspensions_2013,1011,85,2013
00720030,,,,,,,Dartmouth - George H Potter,student_suspensions_2013,398,0,2013
00720040,,,,,,,Dartmouth - James M. Quinn School,student_suspensions_2013,751,0,2013
00720015,,,,,,,Dartmouth - Joseph Demello,student_suspensions_2013,450,0,2013
00730010,,,,,,,Dedham - Avery,student_suspensions_2013,276,4,2013
00730505,,,0.0,10.1,0.1,0.1,Dedham - Dedham High,student_suspensions_2013,799,83,2013
00730305,,,4.5,3.0,0.0,0.0,Dedham - Dedham Middle School,student_suspensions_2013,661,42,2013
00730005,,,,,,,Dedham - Early Childhood Center,student_suspensions_2013,364,0,2013
00730025,,,,,,,Dedham - Greenlodge,student_suspensions_2013,322,2,2013
00730030,,,,,,,Dedham - Oakdale,student_suspensions_2013,325,0,2013
00730045,,,,,,,Dedham - Riverdale,student_suspensions_2013,199,3,2013
00740015,,,0.2,1.5,0.0,0.0,Deerfield - Deerfield Elementary,student_suspensions_2013,463,8,2013
06450505,,,1.1,5.5,0.0,0.0,Dennis-Yarmouth - Dennis-Yarmouth Regional High,student_suspensions_2013,939,55,2013
06450005,,,,,,,Dennis-Yarmouth - Ezra H Baker,student_suspensions_2013,430,2,2013
06450020,,,,,,,Dennis-Yarmouth - Laurence C MacArthur Elementary,student_suspensions_2013,308,2,2013
06450015,,,1.4,1.1,0.0,0.0,Dennis-Yarmouth - Marguerite E Small Elementary,student_suspensions_2013,348,7,2013
06450305,,,0.0,14.4,0.0,0.0,Dennis-Yarmouth - Mattacheese Middle School,student_suspensions_2013,354,51,2013
06450310,,,8.1,4.5,0.0,0.0,Dennis-Yarmouth - N H Wixon Middle,student_suspensions_2013,442,46,2013
06450025,,,1.1,0.4,0.0,0.0,Dennis-Yarmouth - Station Avenue Elementary,student_suspensions_2013,464,7,2013
